Batch,ProductId
00001_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_018_0118,464
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0028,2369
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0171,224
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0053,1469
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0187,2249
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0180,2309
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0082,1289
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0017,344
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0043,1529
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0162,464
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_012_0112,1589
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0029,1649
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0175,269
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0098,1169
00001_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_020_0140,1289
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0022,89
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0049,629
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0159,2549
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0077,749
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0088,2069
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0016,2009
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0006,509
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0141,1049
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0102,1769
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0120,1529
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0013,1649
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0084,104
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0047,1829
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0116,389
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0181,1949
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0103,269
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0113,2129
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0094,1409
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0076,1949
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0004,389
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_013_0113,389
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_003_0003,689
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0065,929
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0001,689
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0036,449
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0067,1289
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0185,1169
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0021,869
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0081,2069
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0106,569
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0114,2249
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0180,224
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0066,2609
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0140,1589
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0111,689
00001_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0099,449
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0035,1109
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0007,1829
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0045,1049
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0035,29
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0059,2009
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0194,2369
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0146,449
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0173,2489
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0080,1889
00001_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0119,1769
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0048,2009
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0195,1289
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0009,2189
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0177,2249
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0049,1169
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0047,329
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0025,749
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0039,224
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0127,89
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0023,1769
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0125,2189
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0041,629
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0013,1649
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0083,2609
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0166,29
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0061,2069
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0146,104
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0033,524
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0137,1829
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0156,2069
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0075,2429
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0085,344
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0156,2189
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0168,389
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0019,1709
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0027,149
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0157,1409
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0124,1109
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0080,869
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0086,404
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0139,344
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0167,989
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0037,1409
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0089,1229
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0114,1889
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_008_0088,2429
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0080,1229
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0021,2429
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0074,1949
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0011,809
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0115,1409
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0134,2489
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0038,629
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0129,1529
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0055,749
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0017,2129
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0119,1469
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0093,1829
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0065,1049
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0135,2489
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0179,284
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0136,44
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0046,2369
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0001,2309
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_002_0062,1889
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0005,1829
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0054,1769
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0179,629
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0057,2369
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0014,149
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0085,1409
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0132,2189
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_008_0188,1289
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0118,1049
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0196,1469
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0077,149
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0169,1829
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_015_0015,509
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0032,329
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0144,89
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_006_0166,224
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0071,164
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0041,689
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0053,89
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0190,2609
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0065,2549
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0058,989
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0060,164
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0051,2189
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0133,1169
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0014,989
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0182,2069
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0139,1109
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0037,929
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0057,29
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0161,2429
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0019,509
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0067,1589
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0117,1889
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_004_0064,284
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0023,164
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0010,164
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0044,1829
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_018_0058,749
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_015_0115,1949
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_013_0013,1769
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0019,464
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0052,569
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0124,1049
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0062,224
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0164,149
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0148,89
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0020,449
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0058,1529
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0199,1589
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0083,1949
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0042,1109
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0017,2189
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0087,1589
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0184,1949
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0004,2609
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0036,1109
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0199,929
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0022,749
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_010_0190,1529
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0169,1889
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0128,464
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0126,1649
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0090,1769
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0130,1589
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0097,2069
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0096,1349
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0191,1169
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0144,209
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0197,44
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0061,1349
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0075,329
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_017_0097,2549
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0183,449
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0066,389
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_012_0172,1409
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0175,104
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_001_0141,2369
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0027,1409
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0072,149
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_009_0169,149
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_017_0017,569
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0181,2189
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0165,1949
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0171,329
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0115,209
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0028,809
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0038,1049
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0020,2489
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0063,1889
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0151,929
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0040,989
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0158,89
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0106,1769
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0111,284
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0032,689
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0036,224
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0071,1289
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0192,404
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0002,209
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_018_0098,404
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0048,1229
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0023,344
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0104,1109
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0064,1469
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0176,509
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0011,1109
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0142,569
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0100,209
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0069,2369
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_002_0102,344
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0121,509
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0157,2189
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0015,2609
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0043,389
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0100,209
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0140,389
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0092,404
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0025,389
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_012_0192,329
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_004_0144,524
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0193,1349
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0043,1229
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_004_0104,809
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0178,809
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0110,509
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_006_0006,44
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0141,2609
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0163,389
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0054,2189
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0109,629
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0089,629
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0070,2189
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0178,209
00002_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0042,344
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0001,1289
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0068,389
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0056,464
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_006_0146,104
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0074,2309
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0014,1589
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0120,1649
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0134,1289
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0113,1889
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0041,1709
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0026,2129
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0198,1469
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0092,344
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0147,269
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0189,1289
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0152,1649
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0090,2429
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0024,404
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0162,2069
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_013_0173,1049
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0050,224
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_004_0024,2549
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0074,809
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0017,344
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0077,404
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0050,209
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_001_0001,389
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0073,344
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0089,509
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0002,1409
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0105,989
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0149,809
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0090,869
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0024,104
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0008,1589
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_009_0129,2429
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0052,2129
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0005,44
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0128,569
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0107,1229
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0136,404
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0170,269
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0051,1949
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0056,1769
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0054,449
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_010_0070,1589
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0070,1349
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0062,1949
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_007_0187,1529
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0121,1889
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0038,749
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_007_0047,224
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0083,284
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0086,524
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0108,1949
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0151,1289
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0200,2009
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0060,224
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0078,2069
00002_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0102,989
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0084,524
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0079,284
00002_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0041,29
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_010_0030,104
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0026,2369
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0013,929
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0086,2369
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0182,2309
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0035,1169
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0135,1529
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0016,2489
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0141,2009
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0034,1829
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0187,224
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0064,1709
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0003,1949
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0083,2369
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_002_0082,1709
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0055,1229
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0174,749
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0098,464
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_007_0087,929
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0030,524
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0169,1169
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0010,2369
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0199,329
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_006_0046,689
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0067,224
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0066,149
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0018,344
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0153,1649
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0015,2189
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0006,29
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0116,2069
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0130,524
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0051,224
00001_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0085,104
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_002_0162,1469
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_008_0148,1109
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0143,1949
00001_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0091,929
00001_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0194,44
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0036,224
00002_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_001_0041,1049
00002_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0008,1949
