Id,Date,Amount,ExpectedDeliveryDate,DeliveryLocation,CustomerId,Status,StatusDate,Quantity,QuantityProuced,ExpectedCompletionDate,ProductId
422,15-11-2019,138384,28-12-2019,,24,0,,5766,0,,36
423,27-09-2019,87108,13-10-2019,,24,0,,4148,0,,44
424,02-02-2019,30675,27-02-2019,,24,0,,1227,0,,25
425,05-10-2019,83781,24-10-2019,,24,0,,3103,0,,22
426,19-04-2019,176275,27-05-2019,,24,0,,7051,0,,25
427,11-12-2019,128064,23-12-2019,,24,0,,5568,0,,7
428,30-04-2019,163134,27-05-2019,,24,0,,6042,0,,50
429,03-08-2019,39774,26-08-2019,,24,0,,1894,0,,44
430,28-12-2019,1638,19-01-2020,,24,0,,655,0,,14
431,21-08-2019,64911,09-09-2019,,24,0,,1967,0,,41
432,24-03-2019,57475,19-04-2019,,24,0,,2299,0,,25
433,01-05-2019,12324,07-06-2019,,24,0,,474,0,,21
434,04-11-2019,52584,09-12-2019,,24,0,,2191,0,,52
435,13-07-2019,106860,17-08-2019,,24,0,,3562,0,,32
436,27-01-2019,81774,10-03-2019,,24,0,,3717,0,,24
437,16-02-2019,105672,14-03-2019,,25,0,,3774,0,,9
438,10-05-2019,181041,19-06-2019,,25,0,,8621,0,,44
439,11-12-2019,3374,28-12-2019,,25,0,,2249,0,,4
440,01-06-2019,11990,17-06-2019,,25,0,,6661,0,,16
441,15-11-2019,50530,15-12-2019,,25,0,,1630,0,,19
442,17-12-2019,236952,19-01-2020,,25,0,,8776,0,,50
443,26-09-2019,124899,19-10-2019,,25,0,,4029,0,,42
444,23-12-2019,76362,29-01-2020,,25,0,,2937,0,,21
445,27-12-2019,25172,24-01-2020,,25,0,,812,0,,46
446,27-12-2019,210952,23-01-2020,,25,0,,7534,0,,37
447,03-04-2019,173544,14-05-2019,,25,0,,6198,0,,9
448,29-05-2019,68678,25-06-2019,,25,0,,2986,0,,15
449,16-04-2019,271252,20-05-2019,,25,0,,7978,0,,23
450,12-02-2019,192618,28-02-2019,,25,0,,7134,0,,50
451,11-09-2019,232824,22-10-2019,,25,0,,9701,0,,51
452,11-10-2019,9772,26-10-2019,,25,0,,8497,0,,12
453,13-10-2019,231600,23-11-2019,,25,0,,9650,0,,11
454,10-09-2019,214353,07-10-2019,,26,0,,7939,0,,50
455,12-03-2019,185687,23-04-2019,,26,0,,6403,0,,13
456,17-07-2019,213440,28-07-2019,,26,0,,9280,0,,33
457,09-06-2019,6038,06-07-2019,,26,0,,5250,0,,10
458,10-06-2019,5236,01-07-2019,,26,0,,187,0,,9
459,26-02-2019,178319,25-03-2019,,26,0,,7753,0,,33
460,17-11-2019,226207,21-12-2019,,26,0,,7297,0,,42
461,16-09-2019,52492,17-10-2019,,26,0,,2386,0,,24
462,14-02-2019,8936,12-03-2019,,26,0,,7770,0,,10
463,27-03-2019,131900,18-04-2019,,26,0,,6595,0,,29
464,25-12-2019,114700,21-01-2020,,26,0,,4588,0,,35
465,13-10-2019,21905,24-10-2019,,26,0,,8762,0,,14
466,12-08-2019,65088,19-09-2019,,26,0,,2712,0,,51
467,25-10-2019,22372,05-12-2019,,26,0,,799,0,,9
468,23-04-2019,90780,22-05-2019,,26,0,,3026,0,,48
469,17-02-2019,16226,25-03-2019,,26,0,,9272,0,,18
470,31-12-2019,25434,26-01-2020,,26,0,,942,0,,28
471,01-09-2019,108314,16-09-2019,,26,0,,3494,0,,46
472,22-01-2019,163152,02-03-2019,,26,0,,4944,0,,41
473,31-05-2019,151228,15-06-2019,,26,0,,5401,0,,9
474,11-01-2019,42734,16-02-2019,,26,0,,1858,0,,7
475,28-03-2019,256122,16-04-2019,,26,0,,9486,0,,45
476,22-09-2019,83180,24-10-2019,,27,0,,4159,0,,17
477,17-12-2019,66609,16-01-2020,,27,0,,2467,0,,28
478,20-08-2019,170676,28-09-2019,,27,0,,5172,0,,53
479,16-06-2019,1715,30-07-2019,,27,0,,686,0,,14
480,25-06-2019,32859,21-07-2019,,27,0,,1217,0,,34
481,11-02-2019,38220,25-02-2019,,27,0,,1820,0,,44
482,11-01-2019,5440,27-01-2019,,27,0,,160,0,,23
483,28-07-2019,66776,11-08-2019,,27,0,,1964,0,,49
484,30-08-2019,173550,07-10-2019,,27,0,,6942,0,,25
485,03-08-2019,187900,14-09-2019,,27,0,,7516,0,,26
486,27-12-2019,180768,10-01-2020,,27,0,,6456,0,,9
487,23-03-2019,43830,19-04-2019,,27,0,,1461,0,,48
488,23-08-2019,186806,19-09-2019,,27,0,,8122,0,,20
489,01-01-2020,26730,27-01-2020,,27,0,,810,0,,41
490,20-09-2019,58780,20-10-2019,,27,0,,2939,0,,17
491,04-09-2019,114325,15-09-2019,,27,0,,4573,0,,25
492,14-03-2019,228160,27-04-2019,,27,0,,7360,0,,19
493,20-03-2019,175992,01-04-2019,,27,0,,7333,0,,36
494,11-10-2019,157941,12-11-2019,,28,0,,7521,0,,31
495,26-11-2019,289292,31-12-2019,,28,0,,9332,0,,42
496,06-12-2019,127953,23-12-2019,,28,0,,4739,0,,3
497,08-03-2019,129192,07-04-2019,,28,0,,6152,0,,44
498,09-04-2019,208776,22-05-2019,,28,0,,8699,0,,36
499,25-12-2019,180300,01-02-2020,,28,0,,7212,0,,35
500,10-09-2019,133860,24-09-2019,,28,0,,6693,0,,17
501,19-10-2019,166488,30-10-2019,,28,0,,6937,0,,52
502,07-06-2019,191667,17-07-2019,,28,0,,9127,0,,44
503,11-01-2019,103488,07-02-2019,,28,0,,3136,0,,53
504,02-02-2019,234019,17-03-2019,,28,0,,7549,0,,19
505,29-07-2019,106858,04-09-2019,,28,0,,4646,0,,20
506,07-12-2019,181440,14-01-2020,,28,0,,5670,0,,38
507,29-07-2019,88140,08-09-2019,,29,0,,4407,0,,17
508,26-01-2019,166920,28-02-2019,,29,0,,6955,0,,11
509,17-05-2019,140064,30-05-2019,,29,0,,5836,0,,40
510,17-01-2019,33768,25-02-2019,,29,0,,1206,0,,30
511,21-12-2019,314368,12-01-2020,,29,0,,9824,0,,43
512,19-06-2019,435,31-07-2019,,29,0,,15,0,,39
513,17-03-2019,11594,27-04-2019,,29,0,,5574,0,,6
514,03-02-2019,216270,27-02-2019,,29,0,,7209,0,,48
515,24-05-2019,4224,30-06-2019,,29,0,,176,0,,36
516,29-04-2019,23352,25-05-2019,,29,0,,834,0,,30
517,14-06-2019,191325,02-07-2019,,29,0,,7653,0,,35
518,05-10-2019,7737,28-10-2019,,29,0,,4421,0,,18
519,09-01-2019,25002,20-01-2019,,29,0,,926,0,,28
520,15-06-2019,1297,15-07-2019,,29,0,,741,0,,18
521,23-07-2019,94314,25-08-2019,,29,0,,4287,0,,24
522,09-09-2019,218650,22-09-2019,,29,0,,8746,0,,25
523,18-10-2019,4640,30-11-2019,,29,0,,145,0,,43
524,26-07-2019,175527,08-09-2019,,29,0,,6501,0,,3
525,30-05-2019,1251,01-07-2019,,29,0,,695,0,,16
526,20-05-2019,44436,26-06-2019,,30,0,,2116,0,,44
527,03-05-2019,233182,22-05-2019,,30,0,,7522,0,,42
528,25-02-2019,80757,31-03-2019,,30,0,,2991,0,,22
529,10-06-2019,7708,12-07-2019,,30,0,,5139,0,,4
530,27-11-2019,6210,22-12-2019,,30,0,,207,0,,48
531,17-08-2019,15714,21-09-2019,,30,0,,582,0,,3
532,20-02-2019,47020,24-03-2019,,30,0,,2351,0,,17
533,02-12-2019,77407,10-01-2020,,30,0,,2497,0,,19
534,06-12-2019,3032,18-01-2020,,31,0,,2021,0,,4
535,14-11-2019,3850,06-12-2019,,31,0,,3080,0,,2
536,25-04-2019,35559,01-06-2019,,31,0,,1317,0,,28
537,02-02-2019,44307,04-03-2019,,31,0,,1641,0,,28
538,15-03-2019,178800,09-04-2019,,31,0,,5960,0,,32
539,28-08-2019,219788,25-09-2019,,31,0,,9556,0,,33
540,16-08-2019,523,25-09-2019,,31,0,,299,0,,18
541,19-05-2019,178925,09-06-2019,,31,0,,7157,0,,25
542,01-05-2019,168015,06-06-2019,,31,0,,7305,0,,7
543,14-01-2019,95289,24-01-2019,,31,0,,4143,0,,15
544,07-08-2019,2641,08-09-2019,,31,0,,1467,0,,16
545,09-03-2019,60792,06-04-2019,,31,0,,2533,0,,40
546,05-08-2019,188265,11-09-2019,,31,0,,5705,0,,27
547,19-06-2019,98456,08-07-2019,,31,0,,3176,0,,42
548,09-02-2019,18122,23-03-2019,,31,0,,697,0,,21
549,21-03-2019,152352,15-04-2019,,31,0,,6348,0,,40
550,21-01-2019,113550,18-02-2019,,31,0,,3785,0,,32
551,24-05-2019,5424,08-06-2019,,31,0,,226,0,,52
552,30-06-2019,93100,12-08-2019,,31,0,,3325,0,,37
553,20-12-2019,6507,31-12-2019,,31,0,,241,0,,28
554,27-11-2019,281619,08-12-2019,,31,0,,9711,0,,39
555,21-03-2019,37000,17-04-2019,,31,0,,1850,0,,17
556,23-08-2019,103348,04-10-2019,,31,0,,3691,0,,30
557,02-11-2019,35976,02-12-2019,,31,0,,1499,0,,11
558,11-10-2019,189575,13-11-2019,,31,0,,7583,0,,25
559,08-08-2019,117740,03-09-2019,,31,0,,4205,0,,9
560,14-07-2019,80750,21-08-2019,,31,0,,2375,0,,23
561,27-01-2019,100680,02-03-2019,,31,0,,4195,0,,11
562,07-08-2019,40656,19-09-2019,,32,0,,1936,0,,31
563,06-10-2019,47496,21-10-2019,,32,0,,1979,0,,51
564,16-06-2019,8770,12-07-2019,,32,0,,5847,0,,4
565,21-03-2019,192602,17-04-2019,,32,0,,8374,0,,20
566,06-08-2019,22792,25-08-2019,,32,0,,814,0,,9
567,11-05-2019,49356,23-05-2019,,32,0,,1828,0,,28
568,20-10-2019,150432,24-11-2019,,32,0,,4701,0,,43
569,25-07-2019,52620,16-08-2019,,32,0,,1754,0,,48
570,07-08-2019,14382,02-09-2019,,32,0,,423,0,,49
571,24-01-2019,16060,24-02-2019,,32,0,,6424,0,,14
572,13-05-2019,148352,21-06-2019,,32,0,,4636,0,,38
573,06-09-2019,160464,13-10-2019,,32,0,,6686,0,,51
574,05-03-2019,154200,24-03-2019,,32,0,,6168,0,,35
575,11-04-2019,12244,07-05-2019,,32,0,,6802,0,,16
576,18-01-2019,34524,01-02-2019,,32,0,,1233,0,,30
577,16-12-2019,101140,29-12-2019,,32,0,,5057,0,,17
578,27-08-2019,250560,23-09-2019,,32,0,,9280,0,,3
579,18-09-2019,214474,28-10-2019,,32,0,,8249,0,,5
580,17-05-2019,163299,09-06-2019,,32,0,,5631,0,,39
581,20-10-2019,7928,13-11-2019,,32,0,,6894,0,,10
582,02-04-2019,176720,06-05-2019,,32,0,,8836,0,,29
583,30-05-2019,226341,12-07-2019,,32,0,,8383,0,,34
584,29-11-2019,9408,12-01-2020,,32,0,,8181,0,,10
585,18-08-2019,273196,23-09-2019,,32,0,,9757,0,,30
586,06-11-2019,15512,10-12-2019,,32,0,,554,0,,37
587,13-11-2019,287674,16-12-2019,,32,0,,8461,0,,23
588,12-12-2019,82080,05-01-2020,,32,0,,3040,0,,50
589,15-07-2019,13691,26-07-2019,,33,0,,6582,0,,6
590,26-12-2019,1562,12-01-2020,,33,0,,625,0,,14
591,13-04-2019,849,04-05-2019,,33,0,,408,0,,6
592,09-05-2019,263817,19-05-2019,,33,0,,9771,0,,45
593,25-01-2019,236196,09-02-2019,,33,0,,8748,0,,28
594,29-04-2019,272273,16-05-2019,,33,0,,8783,0,,19
595,22-07-2019,190608,26-08-2019,,33,0,,7942,0,,11
596,27-03-2019,217297,20-04-2019,,33,0,,7493,0,,39
597,15-10-2019,17875,03-11-2019,,34,0,,715,0,,26
598,25-07-2019,179820,16-08-2019,,34,0,,5994,0,,48
599,09-02-2019,170062,05-03-2019,,34,0,,7394,0,,15
600,26-05-2019,132381,25-06-2019,,34,0,,4903,0,,47
601,23-07-2019,194428,05-08-2019,,34,0,,7478,0,,5
602,07-04-2019,74380,02-05-2019,,35,0,,3719,0,,17
603,25-09-2019,205220,30-10-2019,,35,0,,6620,0,,46
604,20-02-2019,204963,07-03-2019,,35,0,,6211,0,,41
605,24-01-2019,153384,10-02-2019,,36,0,,5478,0,,9
606,26-04-2019,644,20-05-2019,,36,0,,358,0,,16
607,16-05-2019,32736,10-06-2019,,36,0,,1023,0,,43
608,10-03-2019,217920,21-04-2019,,36,0,,6810,0,,38
609,06-12-2019,121095,09-01-2020,,36,0,,4485,0,,22
610,12-08-2019,254853,25-09-2019,,36,0,,9439,0,,3
611,04-04-2019,17864,18-04-2019,,36,0,,812,0,,24
612,20-03-2019,281655,11-04-2019,,36,0,,8535,0,,27
613,05-11-2019,11362,19-12-2019,,36,0,,9090,0,,2
614,16-04-2019,155714,17-05-2019,,36,0,,5989,0,,5
615,30-07-2019,152832,24-08-2019,,36,0,,4776,0,,38
616,02-01-2020,221702,10-02-2020,,36,0,,8527,0,,5
617,20-07-2019,88734,15-08-2019,,36,0,,3858,0,,7
618,29-10-2019,227271,29-11-2019,,36,0,,6887,0,,53
619,16-12-2019,194859,18-01-2020,,36,0,,7217,0,,22
620,28-06-2019,137790,25-07-2019,,36,0,,4593,0,,32
621,27-10-2019,112700,05-12-2019,,36,0,,4900,0,,15
622,12-04-2019,257850,04-05-2019,,36,0,,9550,0,,50
623,19-05-2019,286680,25-06-2019,,36,0,,9556,0,,48
624,23-07-2019,75460,20-08-2019,,36,0,,2695,0,,30
625,10-10-2019,47183,01-11-2019,,36,0,,1627,0,,39
626,16-06-2019,108648,15-07-2019,,36,0,,4527,0,,11
627,04-07-2019,50400,28-07-2019,,36,0,,2100,0,,40
628,19-12-2019,99590,10-01-2020,,36,0,,4330,0,,33
629,10-09-2019,41283,21-10-2019,,36,0,,1251,0,,41
630,03-01-2019,204633,07-02-2019,,36,0,,7579,0,,34
631,08-03-2019,52794,04-04-2019,,36,0,,2514,0,,31
632,22-04-2019,38939,17-05-2019,,36,0,,1693,0,,15
633,04-05-2019,143418,24-05-2019,,36,0,,6519,0,,24
634,04-05-2019,128493,12-06-2019,,37,0,,4759,0,,22
635,02-05-2019,89700,12-05-2019,,37,0,,4485,0,,17
636,02-10-2019,6320,22-10-2019,,37,0,,316,0,,29
637,18-09-2019,43428,13-10-2019,,37,0,,1316,0,,53
638,09-07-2019,173514,07-08-2019,,37,0,,7887,0,,24
639,10-05-2019,99876,02-06-2019,,37,0,,3567,0,,9
640,08-03-2019,235725,24-03-2019,,37,0,,9429,0,,35
641,06-05-2019,13225,09-06-2019,,37,0,,6358,0,,6
642,13-09-2019,139965,13-10-2019,,37,0,,6665,0,,44
643,08-05-2019,7071,20-06-2019,,37,0,,5657,0,,2
644,14-11-2019,262779,27-11-2019,,37,0,,7963,0,,41
645,08-11-2019,304296,17-12-2019,,37,0,,9816,0,,42
646,16-03-2019,230016,22-04-2019,,37,0,,9584,0,,36
647,20-02-2019,149184,05-03-2019,,37,0,,6216,0,,52
648,05-01-2019,16340,15-01-2019,,37,0,,6536,0,,14
649,04-03-2019,254,16-03-2019,,37,0,,221,0,,10
650,24-06-2019,138861,31-07-2019,,37,0,,5143,0,,34
651,21-09-2019,139530,29-10-2019,,38,0,,4651,0,,32
652,23-05-2019,137728,04-06-2019,,38,0,,4304,0,,38
653,31-03-2019,205478,24-04-2019,,38,0,,7903,0,,21
654,14-03-2019,18380,01-04-2019,,38,0,,8169,0,,8
655,09-03-2019,159852,27-03-2019,,38,0,,4844,0,,53
656,15-08-2019,8520,06-09-2019,,38,0,,284,0,,32
657,12-07-2019,293818,12-08-2019,,38,0,,9478,0,,42
658,23-08-2019,210012,01-10-2019,,38,0,,6364,0,,41
659,08-02-2019,4314,10-03-2019,,38,0,,3751,0,,10
660,19-07-2019,131004,07-08-2019,,38,0,,4852,0,,50
661,08-01-2019,20943,15-02-2019,,38,0,,9308,0,,8
662,20-03-2019,53680,05-04-2019,,39,0,,2684,0,,17
663,03-04-2019,35260,15-04-2019,,39,0,,1763,0,,17
664,20-07-2019,104463,16-08-2019,,39,0,,3869,0,,22
665,31-03-2019,130923,26-04-2019,,39,0,,4849,0,,34
666,16-01-2019,195342,20-02-2019,,39,0,,9302,0,,31
667,18-09-2019,94860,19-10-2019,,39,0,,3162,0,,32
668,07-07-2019,1256,28-07-2019,,39,0,,604,0,,6
669,06-04-2019,974,11-05-2019,,39,0,,847,0,,10
670,09-07-2019,68908,07-08-2019,,39,0,,2996,0,,15
671,11-03-2019,4475,29-03-2019,,39,0,,179,0,,25
672,16-08-2019,17202,11-09-2019,,39,0,,6881,0,,14
673,13-10-2019,112140,22-11-2019,,39,0,,4005,0,,37
674,10-11-2019,279444,27-11-2019,,39,0,,9636,0,,1
675,04-06-2019,98976,28-06-2019,,39,0,,4124,0,,40
676,03-12-2019,35784,17-12-2019,,39,0,,1491,0,,11
677,30-06-2019,155160,25-07-2019,,39,0,,5172,0,,48
678,18-02-2019,133603,10-03-2019,,39,0,,4607,0,,1
679,20-01-2019,182331,14-02-2019,,39,0,,6753,0,,28
680,20-04-2019,225602,20-05-2019,,39,0,,8677,0,,21
681,25-01-2019,192763,02-03-2019,,39,0,,8381,0,,15
682,19-11-2019,90126,30-12-2019,,39,0,,3338,0,,3
683,03-10-2019,40430,11-11-2019,,39,0,,1555,0,,21
684,29-06-2019,169150,21-07-2019,,39,0,,6766,0,,35
685,27-07-2019,85980,04-09-2019,,39,0,,4299,0,,17
686,26-05-2019,331500,20-06-2019,,39,0,,9750,0,,49
687,13-02-2019,58609,15-03-2019,,39,0,,2021,0,,13
688,04-06-2019,59688,16-07-2019,,39,0,,2487,0,,36
689,19-08-2019,17640,11-09-2019,,39,0,,8481,0,,6
690,21-08-2019,161649,09-09-2019,,39,0,,5987,0,,34
691,03-02-2019,37220,17-03-2019,,39,0,,1861,0,,29
692,12-10-2019,13365,09-11-2019,,40,0,,405,0,,27
693,16-04-2019,79515,18-05-2019,,40,0,,2565,0,,46
694,28-04-2019,16634,01-06-2019,,40,0,,7997,0,,6
695,18-07-2019,93096,30-07-2019,,40,0,,3448,0,,28
696,08-07-2019,29978,22-07-2019,,40,0,,1153,0,,21
697,30-03-2019,225450,14-04-2019,,40,0,,7515,0,,48
698,11-02-2019,11421,24-02-2019,,40,0,,9931,0,,12
699,26-08-2019,12485,08-10-2019,,40,0,,4994,0,,14
700,20-03-2019,7652,12-04-2019,,40,0,,6654,0,,12
701,02-04-2019,38313,30-04-2019,,40,0,,1419,0,,3
702,03-03-2019,4725,12-04-2019,,41,0,,225,0,,31
703,26-07-2019,7938,26-08-2019,,41,0,,6903,0,,10
704,23-07-2019,166608,03-09-2019,,41,0,,6942,0,,36
705,07-01-2019,10349,02-02-2019,,41,0,,8999,0,,10
706,29-07-2019,106386,02-09-2019,,41,0,,5066,0,,44
707,21-12-2019,106210,01-02-2020,,41,0,,4085,0,,21
708,25-07-2019,106029,17-08-2019,,41,0,,3213,0,,53
709,24-07-2019,268650,01-09-2019,,41,0,,9950,0,,3
710,04-04-2019,290010,01-05-2019,,41,0,,9667,0,,48
711,14-07-2019,67200,08-08-2019,,41,0,,2688,0,,25
712,21-04-2019,88341,26-05-2019,,41,0,,2677,0,,27
713,05-05-2019,12451,19-05-2019,,41,0,,9961,0,,2
714,06-11-2019,1782,28-11-2019,,41,0,,66,0,,45
715,15-05-2019,323532,02-06-2019,,41,0,,9804,0,,27
716,07-07-2019,287760,16-08-2019,,41,0,,8720,0,,53
717,19-03-2019,202056,29-03-2019,,41,0,,8419,0,,36
718,11-08-2019,7376,12-09-2019,,41,0,,4215,0,,18
719,03-04-2019,35112,11-05-2019,,42,0,,1254,0,,37
720,11-07-2019,280302,20-08-2019,,42,0,,9042,0,,42
721,29-04-2019,180984,03-06-2019,,42,0,,7541,0,,51
722,21-06-2019,189096,30-07-2019,,42,0,,7879,0,,52
723,01-01-2020,4579,13-01-2020,,42,0,,3982,0,,10
724,14-12-2019,7310,24-12-2019,,42,0,,2924,0,,14
725,21-06-2019,20826,13-07-2019,,42,0,,801,0,,21
726,05-12-2019,211560,08-01-2020,,42,0,,8815,0,,40
727,27-02-2019,91040,15-03-2019,,42,0,,4552,0,,29
728,23-02-2019,190828,09-03-2019,,42,0,,8674,0,,24
729,20-06-2019,482,02-08-2019,,42,0,,214,0,,8
730,20-02-2019,16512,12-03-2019,,42,0,,688,0,,51
731,18-09-2019,217755,28-10-2019,,42,0,,8065,0,,45
732,31-05-2019,198375,18-06-2019,,42,0,,7935,0,,25
733,01-10-2019,104166,16-10-2019,,42,0,,3858,0,,28
734,19-08-2019,23700,19-09-2019,,42,0,,1185,0,,29
735,18-11-2019,235074,24-12-2019,,42,0,,8106,0,,13
736,27-09-2019,161376,02-11-2019,,42,0,,6724,0,,36
737,17-07-2019,97440,12-08-2019,,42,0,,3045,0,,43
738,06-03-2019,99064,25-03-2019,,42,0,,3416,0,,1
739,28-03-2019,65525,22-04-2019,,42,0,,2621,0,,26
740,07-02-2019,186984,21-03-2019,,42,0,,6678,0,,37
741,07-08-2019,699,22-08-2019,,43,0,,559,0,,2
742,30-01-2019,194879,09-03-2019,,43,0,,8473,0,,15
743,30-04-2019,255960,12-06-2019,,43,0,,9480,0,,50
744,17-07-2019,179521,27-07-2019,,43,0,,5791,0,,19
745,25-06-2019,184160,10-07-2019,,43,0,,5755,0,,43
746,16-11-2019,3450,26-12-2019,,43,0,,2760,0,,2
747,20-11-2019,17145,07-12-2019,,43,0,,635,0,,34
748,21-04-2019,94801,05-05-2019,,43,0,,3269,0,,39
749,12-05-2019,87220,04-06-2019,,43,0,,3115,0,,30
750,29-01-2019,8491,28-02-2019,,43,0,,4852,0,,18
751,22-09-2019,243162,05-11-2019,,43,0,,9006,0,,28
752,19-04-2019,27891,01-05-2019,,43,0,,1033,0,,22
753,22-08-2019,3871,10-09-2019,,43,0,,2212,0,,18
754,01-10-2019,177,18-10-2019,,43,0,,85,0,,6
755,18-03-2019,80919,04-04-2019,,43,0,,2997,0,,28
756,09-04-2019,55053,01-05-2019,,43,0,,2039,0,,45
757,25-02-2019,205536,08-03-2019,,43,0,,6423,0,,38
758,12-04-2019,7281,15-05-2019,,43,0,,4854,0,,4
759,03-12-2019,71928,07-01-2020,,43,0,,2664,0,,50
760,30-12-2019,24888,02-02-2020,,43,0,,732,0,,23
761,02-06-2019,144432,11-07-2019,,43,0,,4248,0,,23
762,21-04-2019,171408,03-05-2019,,43,0,,7142,0,,36
763,07-03-2019,120960,11-04-2019,,43,0,,4480,0,,47
764,12-12-2019,18288,04-01-2020,,43,0,,762,0,,52
765,11-02-2019,186341,28-02-2019,,43,0,,6011,0,,19
766,08-06-2019,136566,26-06-2019,,43,0,,5058,0,,34
767,26-03-2019,11289,11-04-2019,,43,0,,9031,0,,2
768,22-10-2019,249574,04-11-2019,,43,0,,8606,0,,13
769,28-04-2019,83214,12-05-2019,,43,0,,3082,0,,34
770,03-05-2019,63000,10-06-2019,,44,0,,3150,0,,29
771,15-09-2019,82302,25-09-2019,,44,0,,2838,0,,1
772,04-09-2019,61404,14-10-2019,,44,0,,2193,0,,9
773,15-01-2019,76860,31-01-2019,,44,0,,2745,0,,30
774,02-04-2019,60564,05-05-2019,,44,0,,2884,0,,31
775,16-02-2019,243075,29-03-2019,,44,0,,9723,0,,35
776,25-09-2019,302192,21-10-2019,,44,0,,8888,0,,23
777,24-04-2019,8639,18-05-2019,,44,0,,6911,0,,2
778,24-03-2019,250470,06-04-2019,,44,0,,7590,0,,41
779,23-11-2019,317356,05-12-2019,,44,0,,9334,0,,23
780,28-12-2019,286586,12-01-2020,,44,0,,8429,0,,49
781,09-06-2019,10052,06-07-2019,,44,0,,6701,0,,4
782,16-12-2019,192324,28-01-2020,,44,0,,6204,0,,19
783,17-10-2019,6648,29-10-2019,,44,0,,2659,0,,14
784,23-07-2019,5467,04-08-2019,,44,0,,3124,0,,18
785,27-12-2019,183276,06-02-2020,,44,0,,6788,0,,45
786,20-06-2019,10641,09-07-2019,,44,0,,7094,0,,4
787,16-10-2019,241600,23-11-2019,,44,0,,7550,0,,38
788,15-05-2019,41760,29-05-2019,,44,0,,1740,0,,51
789,01-06-2019,72600,21-06-2019,,44,0,,2200,0,,27
790,26-03-2019,43552,29-04-2019,,44,0,,1361,0,,43
791,15-11-2019,278068,30-11-2019,,44,0,,9931,0,,37
792,03-07-2019,259347,29-07-2019,,44,0,,7859,0,,27
793,05-07-2019,290994,17-08-2019,,44,0,,8818,0,,27
794,02-10-2019,308064,21-10-2019,,44,0,,9627,0,,43
795,19-09-2019,11031,15-10-2019,,44,0,,9592,0,,10
796,06-02-2019,3152,18-03-2019,,44,0,,1401,0,,8
797,16-09-2019,158787,19-10-2019,,44,0,,5881,0,,28
798,20-03-2019,12648,24-04-2019,,44,0,,8432,0,,4
799,27-03-2019,268059,19-04-2019,,44,0,,8123,0,,27
800,29-11-2019,74682,10-01-2020,,45,0,,2766,0,,3
801,19-07-2019,12094,27-08-2019,,45,0,,6911,0,,18
802,14-05-2019,46737,12-06-2019,,45,0,,1731,0,,34
803,28-02-2019,210336,01-04-2019,,45,0,,7512,0,,37
804,17-11-2019,195399,01-12-2019,,45,0,,7237,0,,50
805,16-04-2019,23328,29-05-2019,,45,0,,972,0,,52
806,22-08-2019,85140,05-09-2019,,45,0,,2580,0,,27
807,24-01-2019,50800,15-02-2019,,45,0,,2032,0,,25
808,13-03-2019,24990,31-03-2019,,45,0,,1190,0,,31
809,15-06-2019,32088,09-07-2019,,45,0,,1337,0,,40
810,27-08-2019,46670,20-09-2019,,45,0,,1795,0,,21
811,29-08-2019,111741,26-09-2019,,45,0,,5321,0,,31
812,30-06-2019,33400,03-08-2019,,45,0,,1336,0,,26
813,12-07-2019,33728,09-08-2019,,45,0,,1054,0,,38
814,16-05-2019,58680,17-06-2019,,45,0,,2445,0,,51
815,23-02-2019,170268,26-03-2019,,45,0,,8108,0,,44
816,29-12-2019,167240,27-01-2020,,45,0,,8362,0,,17
817,21-08-2019,33176,21-09-2019,,45,0,,1276,0,,5
818,25-09-2019,11571,26-10-2019,,45,0,,6612,0,,18
819,23-03-2019,148886,30-04-2019,,45,0,,5134,0,,39
820,20-07-2019,3345,12-08-2019,,45,0,,1338,0,,14
821,13-10-2019,8822,28-10-2019,,45,0,,7058,0,,2
822,09-03-2019,16653,04-04-2019,,45,0,,793,0,,44
823,27-04-2019,216814,24-05-2019,,45,0,,6994,0,,46
824,08-05-2019,16814,07-06-2019,,45,0,,9608,0,,18
825,06-01-2019,4200,26-01-2019,,45,0,,2800,0,,4
826,23-06-2019,13828,15-07-2019,,45,0,,6146,0,,8
827,11-01-2019,129114,22-02-2019,,46,0,,4782,0,,3
828,22-02-2019,45586,23-03-2019,,46,0,,1982,0,,33
829,06-11-2019,252896,17-12-2019,,46,0,,7903,0,,38
830,26-10-2019,158953,28-11-2019,,46,0,,6911,0,,7
831,28-11-2019,145776,11-01-2020,,46,0,,6074,0,,40
832,15-09-2019,198300,12-10-2019,,46,0,,6610,0,,32
833,10-09-2019,97244,05-10-2019,,46,0,,3473,0,,9
834,05-08-2019,188859,30-08-2019,,46,0,,5723,0,,53
835,09-03-2019,12155,06-04-2019,,46,0,,4862,0,,14
836,25-10-2019,284363,24-11-2019,,46,0,,9173,0,,46
837,20-08-2019,222993,16-09-2019,,46,0,,8259,0,,28
838,12-02-2019,31608,25-02-2019,,46,0,,1317,0,,36
839,25-02-2019,77350,10-03-2019,,46,0,,2275,0,,49
840,28-03-2019,190112,21-04-2019,,46,0,,7312,0,,21
841,31-03-2019,170775,09-05-2019,,46,0,,7425,0,,15
842,29-08-2019,128828,02-10-2019,,46,0,,4601,0,,9
843,29-11-2019,285362,25-12-2019,,46,0,,8393,0,,49
844,04-11-2019,11075,25-11-2019,,46,0,,4430,0,,14
