ID,UpdateOn,IncomeTax,IncomeTaxTarget,ValueAddedTax,TargetValueAddedTax,CorporationTax,TargetCorporationTax,location,Industries
2495,9/5/2020,29441947.97,32339562.39,19724397.93,22440696.9,16362861.68,18033282.25,Location-1,Manufacturing
2496,9/5/2020,29443764.7,32347784.45,19721540.06,22439567.5,16370402.02,18038417.53,Location-2,Manufacturing
2497,9/5/2020,29447632.24,32348858.25,19723652.44,22449472.62,16373743.4,18039858.29,Location-3,Manufacturing
2498,9/5/2020,29452294.64,32340235.67,19732997.55,22441328.54,16366602.23,18038560.06,Location-4,Manufacturing
2499,9/5/2020,29473353.72,32359785.43,19733933.15,22471346.75,16384093.51,18048171.9,Location-5,Manufacturing
2500,9/5/2020,29454876.62,32361843.53,18639158.58,21414690.53,16399312.68,18043983.46,Location-1,Finance
2501,9/5/2020,29452841.65,32361177.5,18644865.87,21418447.53,16398132.09,18055134.07,Location-2,Finance
2502,9/5/2020,29455632.84,32362119.79,18648663.2,21415483.35,16398118.63,18048639.1,Location-3,Finance
2503,9/5/2020,29461416.11,32355699.3,18651782.17,21422982.04,16418439.87,18059762.31,Location-4,Finance
2504,9/5/2020,29486283.58,32369048.71,18656607.45,21430148.2,16418928.85,18060293.82,Location-5,Finance
2505,9/6/2020,29544371.28,32417669.03,18749141.25,21518017.89,16485594.56,18098083.68,Location-1,Retails
2506,9/6/2020,29544352.22,32416215.13,18754138.13,21516516.01,16494638.84,18104650.68,Location-2,Retails
2507,9/6/2020,29551188.87,32423840.23,18756791.53,21516336.05,16487077.15,18098926.9,Location-3,Retails
2508,9/6/2020,29545926.52,32429087.18,18764374.09,21509556.9,16498918.25,18095006.95,Location-4,Retails
2509,9/6/2020,29571821.14,32436890.97,18770693.4,21536555.12,16501508,18120475.44,Location-5,Retails
2510,9/6/2020,29443766.12,32341928.03,20724180.13,23443218.75,16368972.03,18033131.98,Location-1,Manufacturing
2511,9/6/2020,29448561.31,32337177.05,20717179.02,23444698.07,16362953.22,18040551.27,Location-2,Manufacturing
2512,9/6/2020,29452925.03,32350279.51,20728637.01,23448756.66,16362264.11,18039851.58,Location-3,Manufacturing
2513,9/6/2020,29443458.6,32342297.85,20725833.17,23448192.56,16364323.01,18040543.65,Location-4,Manufacturing
2514,9/6/2020,29464718.75,32363321.55,20738028.67,23456062.65,16398107.72,18047667.92,Location-5,Manufacturing
2515,9/6/2020,29458742.23,32355350.55,18642892.77,21419101.28,16398903.87,18050249.78,Location-1,Finance
2516,9/6/2020,29459818.62,32353486.7,18640771.6,21416427.74,16399218.95,18048229.26,Location-2,Finance
2517,9/6/2020,29455230.15,32360732.57,18650717.83,21411164.09,16397498.03,18056722.81,Location-3,Finance
2518,9/6/2020,29459305.66,32367282.53,18641949.06,21419729.55,16404653.67,18050748.85,Location-4,Finance
2519,9/6/2020,29470973.43,32371103.5,18661696.04,21430977.29,16429741.85,18064560.83,Location-5,Finance
2520,9/7/2020,29544451.45,32419049.12,18752349.86,21514404.27,16492135.43,18099375.34,Location-1,Retails
2521,9/7/2020,29548993.22,32420659.97,18758585.38,21514537.91,16486218.89,18103672.57,Location-2,Retails
2522,9/7/2020,29542584.8,32420536.55,18750793.64,21519244.77,16495005.96,18099070.87,Location-3,Retails
2523,9/7/2020,29551629.63,32415165.83,18764039.92,21511643.93,16496342.95,18105598.18,Location-4,Retails
2524,9/7/2020,29569602.63,32450377.17,18775855.68,21530315.65,16501067.35,18111784.39,Location-5,Retails
2525,9/7/2020,29448105.69,32344130.92,19719689.4,22446085.67,16365691.24,18031846.08,Location-1,Manufacturing
2526,9/7/2020,29446575.43,32345141.68,19722744.52,22443860.3,16365877.21,18039666.6,Location-2,Manufacturing
2527,9/7/2020,29451153.92,32346444.37,19721701.78,22438697.87,16374425.01,18033316.85,Location-3,Manufacturing
2528,9/7/2020,29444292.61,32346211.41,19730087.5,22455130.8,16361787.99,18046839.09,Location-4,Manufacturing
2529,9/7/2020,29461925.69,32353432.31,19745010.92,22459595.57,16389666.19,18049482.93,Location-5,Manufacturing
2530,9/7/2020,29458292.7,32357063.89,18640947.71,21420243.52,16399893.57,18055381.68,Location-1,Finance
2531,9/7/2020,29459532.7,32354279.7,18648857.62,21411162.68,16400668.88,18054788.23,Location-2,Finance
2532,9/7/2020,29460093.4,32362130.62,18641394.32,21411863.04,16402364.05,18051617.51,Location-3,Finance
2533,9/7/2020,29461810.17,32357374.73,18645753.35,21418658.86,16401639.82,18046238.49,Location-4,Finance
2534,9/7/2020,29469497.41,32374355.72,18665325.89,21441818.01,16429150.72,18070427.53,Location-5,Finance
2535,9/8/2020,29550916.41,32417286.12,18757754.33,21514140.16,16486776.03,18101857.58,Location-1,Retails
2536,9/8/2020,29546669.37,32420416.92,18751870.99,21520654.89,16487854.42,18101200.03,Location-2,Retails
2537,9/8/2020,29543124.14,32419731.03,18761040.35,21517013.61,16494295.55,18104260.16,Location-3,Retails
2538,9/8/2020,29551560.76,32419211.69,18756887.16,21520219.09,16493859.87,18099356.45,Location-4,Retails
2539,9/8/2020,29566930.93,32451207.86,18772118.86,21527100.39,16502052.21,18110790.65,Location-5,Retails
2540,9/8/2020,29442902.76,32342595.32,18727163.99,21449168.5,16365629.65,18037056.63,Location-1,Manufacturing
2541,9/8/2020,29451346.71,32342678.11,18724300.62,21449202.67,16363772.7,18036509.01,Location-2,Manufacturing
2542,9/8/2020,29440814.87,32345654.5,18723044.44,21446006.25,16368801.93,18033736.16,Location-3,Manufacturing
2543,9/8/2020,29447852.92,32345194.44,18719873.7,21448592.1,16370465.89,18030109.02,Location-4,Manufacturing
2544,9/8/2020,29469509.36,32362352.93,18744967.45,21453949.01,16381745.06,18059617.33,Location-5,Manufacturing
2545,9/8/2020,29455253.63,32357431.52,22646148.71,25414471.78,16401752.33,18047435.38,Location-1,Finance
2546,9/8/2020,29460757.63,32355418.97,22639362.76,25409174.61,16400637.72,18051001.13,Location-2,Finance
2547,9/8/2020,29464062.11,32359392.51,22641938.43,25413222.07,16400736.79,18054064.71,Location-3,Finance
2548,9/8/2020,29463961.66,32354636.08,22654348.46,25423232.56,16407659.98,18059184.72,Location-4,Finance
2549,9/8/2020,29466263.4,32379855.73,22664338.01,25434947.66,16425592.32,18060474.61,Location-5,Finance
2550,9/9/2020,29546039.17,32420994.79,18750924.08,21512653.22,16492111.85,18099835.34,Location-1,Retails
2551,9/9/2020,29547949.99,32418624.79,18761360.29,21510055.91,16493733.05,18101537.47,Location-2,Retails
2552,9/9/2020,29552380.22,32421716.5,18751510.53,21520073.5,16488897.41,18100304.9,Location-3,Retails
2553,9/9/2020,29545935,32424158.9,18765423.12,21509415.88,16492418.86,18100524.85,Location-4,Retails
2554,9/9/2020,29567876.25,32434781.1,18772983.69,21541544.68,16502903.13,18115315.42,Location-5,Retails
2555,9/9/2020,29442928.48,32339110.66,18725819.72,21449762.7,16363710.84,18037011.09,Location-1,Manufacturing
2556,9/9/2020,29445256.11,32347396.55,18722712.96,21443026.01,16360545.9,18035504.54,Location-2,Manufacturing
2557,9/9/2020,29445022.67,32340853.99,18724917.04,21440667.74,16366191.86,18033607.26,Location-3,Manufacturing
2558,9/9/2020,29456509.39,32342475.74,18726572.24,21446577.23,16365903.36,18043072.8,Location-4,Manufacturing
2559,9/9/2020,29466990.97,32360643.03,18741499.43,21471328.77,16394324.06,18053093.49,Location-5,Manufacturing
2560,9/9/2020,29451814.44,32353783.38,18641755.36,21418380.78,16401439.49,18051957.99,Location-1,Finance
2561,9/9/2020,29456115.08,32361886.51,18643682.85,21411561.29,16406131.54,18044530.72,Location-2,Finance
2562,9/9/2020,29465009.18,32363980.55,18640492.12,21415269.88,16397494.53,18052779.57,Location-3,Finance
2563,9/9/2020,29465290.85,32363581.69,18638548.26,21422354.77,16397874.87,18050259.03,Location-4,Finance
2564,9/9/2020,29468725.67,32368171.18,18672471.42,21433612.01,16427971.45,18071331.32,Location-5,Finance
2565,9/10/2020,29544946.05,32415469.18,18755495.58,21515613.97,16490476.34,18096689.87,Location-1,Retails
2566,9/10/2020,29547553.27,32419218.05,18754030.2,21508823.76,16485807.33,18102493.45,Location-2,Retails
2567,9/10/2020,29553291.01,32417002.29,18754852.58,21509977.12,16495276.17,18095534.28,Location-3,Retails
2568,9/10/2020,29544861.69,32422336.57,18752887.62,21514158.93,16496567.63,18100777.97,Location-4,Retails
2569,9/10/2020,29573348.69,32451076.77,18782385.46,21542737.79,16505081.75,18124206.65,Location-5,Retails
2570,9/10/2020,29442365.56,32343697.71,18723692.08,21449910.46,16361906.18,18038237.37,Location-1,Manufacturing
2571,9/10/2020,29451227.63,32340049.32,18726850.56,21441889.13,16369149.88,18032435.83,Location-2,Manufacturing
2572,9/10/2020,29449454.63,32341737.88,18719229.34,21449148.47,16359963.24,18030954.78,Location-3,Manufacturing
2573,9/10/2020,29450825.36,32345746.72,18719416.14,21450838.31,16375426.52,18034140.51,Location-4,Manufacturing
2574,9/10/2020,29459768.08,32361354.87,18745058.2,21457840.09,16383212.83,18058113.42,Location-5,Manufacturing
2575,9/10/2020,29457535.49,32356252.6,18645459.56,21420154.91,16403839.95,18046314.08,Location-1,Finance
2576,9/10/2020,29457168.54,32358802.2,18641755.86,21415533.55,16397502.13,18048505.44,Location-2,Finance
2577,9/10/2020,29451993.93,32364974.35,18638766.25,21412801.35,16403737,18051601.86,Location-3,Finance
2578,9/10/2020,29453624.43,32354551.83,18655388.76,21426040.89,16401742.98,18055598.26,Location-4,Finance
2579,9/10/2020,29486155.8,32379966.84,18661599.27,21426910.05,16423801.65,18067231.33,Location-5,Finance
2580,9/11/2020,29547135.76,32417201.9,18757974.16,21515455.17,16484838.19,18103817.03,Location-1,Retails
2581,9/11/2020,29545120.58,32417354.28,18750286.67,21513920.92,16490104.48,18096337.16,Location-2,Retails
2582,9/11/2020,29543510.43,32415695.48,18750064.25,21518253.45,16491885.86,18097588.74,Location-3,Retails
2583,9/11/2020,29549334.43,32420604.07,18749964.74,21523576.89,16497749.69,18099957.8,Location-4,Retails
2584,9/11/2020,29574804.64,32450017.43,18789753.3,21526440.91,16505294.66,18128085.92,Location-5,Retails
2585,9/11/2020,29442418.97,32340519.55,18724380.73,21447025.44,16367250.13,18033432.09,Location-1,Manufacturing
2586,9/11/2020,29451879.06,32345864.52,18720579.28,21450125.47,16362826.99,18035578.63,Location-2,Manufacturing
2587,9/11/2020,29446558.34,32341149.69,18726661.83,21445032.27,16360827.39,18041684.17,Location-3,Manufacturing
2588,9/11/2020,29442189.67,32343790.14,18727929.03,21451216.2,16366880.43,18040679.9,Location-4,Manufacturing
2589,9/11/2020,29468938.16,32361057.83,18740884.68,21459666.45,16395546.66,18042949.66,Location-5,Manufacturing
2590,9/11/2020,29460713.29,32360418.34,18645269.03,21420217.09,16401109.61,18046868.19,Location-1,Finance
2591,9/11/2020,29459344.82,32356441.09,18640882.93,21410885.01,16395959.23,18054248.7,Location-2,Finance
2592,9/11/2020,29458462.06,32363035.66,18646665.79,21416888.36,16404093.57,18054648.52,Location-3,Finance
2593,9/11/2020,29459805.49,32352710.67,18644730.55,21422884.56,16409595.95,18047406.45,Location-4,Finance
2594,9/11/2020,29472979.23,32375364.26,18659128.07,21431573.22,16418247.06,18066999.35,Location-5,Finance
2595,9/12/2020,29543911.6,32419559.35,18754137.09,21516178.19,16494292.79,18095131.87,Location-1,Retails
2596,9/12/2020,29541451.33,32419749.51,18762857.79,21510232.65,16492506.91,18096403.53,Location-2,Retails
2597,9/12/2020,29550576.1,32421040.03,18752359.7,21523328.73,16492354.7,18099182.97,Location-3,Retails
2598,9/12/2020,29542554.18,32433136.55,18757334.56,21513642.06,16493451.37,18110580.24,Location-4,Retails
2599,9/12/2020,29578360.93,32435207.06,18779365.22,21536176.61,16499413.47,18115843.56,Location-5,Retails
2600,9/12/2020,29446000.91,32341076.63,18718401.98,21442392.51,16368897.74,18037837.05,Location-1,Manufacturing
2601,9/12/2020,29449428.22,32340106.87,18717133.95,21442025.45,16372109.28,18030931.88,Location-2,Manufacturing
2602,9/12/2020,29448425.12,32348462.8,18728419.37,21442814.93,16365444.27,18039632.32,Location-3,Manufacturing
2603,9/12/2020,29448923.97,32350789.85,18727297.13,21455703.65,16374713.02,18035718.94,Location-4,Manufacturing
2604,9/12/2020,29458916.85,32354138.89,18739817.4,21459694.01,16376710.93,18053035.27,Location-5,Manufacturing
2605,9/12/2020,29458096.65,32359838.71,18642922.94,21416435.36,16405732.84,18047022.78,Location-1,Finance
2606,9/12/2020,29453622.84,32356118.52,18644856.38,21412644.02,16403281.71,18046349.35,Location-2,Finance
2607,9/12/2020,29453699.28,32360593.4,18637789.13,21414935.93,16407082.76,18057161.74,Location-3,Finance
2608,9/12/2020,29455365.48,32358712.99,18654846.98,21411970.39,16407468.69,18056517.09,Location-4,Finance
2609,9/12/2020,29485088.47,32375448.59,18658049.08,21440557.38,16413235.76,18073290.18,Location-5,Finance
2610,9/13/2020,29545474.51,32424731.96,18755967.12,21514854.63,16488849.64,18100367.64,Location-1,Retails
2611,9/13/2020,29550588.86,32422277.16,18755740.63,21518363.47,16489429.36,18094117.28,Location-2,Retails
2612,9/13/2020,29544926.57,32422797.17,18755122.6,21515945.32,16487780.22,18098593.06,Location-3,Retails
2613,9/13/2020,29553657.39,32416477.46,18759317.87,21517871.11,16485097.29,18105026.87,Location-4,Retails
2614,9/13/2020,29558516.97,32441785.98,18771600.53,21530899.59,16518821.58,18121368.26,Location-5,Retails
2615,9/13/2020,29444267.52,32338494.31,18725482.91,21442897.49,16363887.96,18039545.36,Location-1,Manufacturing
2616,9/13/2020,29447143.74,32339313.73,18723286.67,21447549.03,16370931.66,18036581.56,Location-2,Manufacturing
2617,9/13/2020,29448642.5,32349482.05,18723752.09,21445181.57,16369681.65,18031784.56,Location-3,Manufacturing
2618,9/13/2020,29453347.67,32342883.94,18727919.77,21452254.1,16373770.88,18038975.42,Location-4,Manufacturing
2619,9/13/2020,29464200,32366395.51,18741466.11,21464879.01,16380073.99,18054449.23,Location-5,Manufacturing
2620,9/13/2020,29457794.07,32356149.74,18648135.12,21415196.16,16401989.8,18048354.86,Location-1,Finance
2621,9/13/2020,29455322.05,32362075.35,18639863.91,21418132.93,16398499.82,18048810.76,Location-2,Finance
2622,9/13/2020,29462570.55,32363344.85,18649518.31,21419758.47,16408453.81,18057996.05,Location-3,Finance
2623,9/13/2020,29455131.39,32365187.84,18650537.26,21421352.87,16397786.43,18052659.96,Location-4,Finance
2624,9/13/2020,29475884.63,32365540.14,18657568.33,21428286.43,16430468.75,18063736.1,Location-5,Finance
2625,9/14/2020,29548635.32,32421405.21,18752542.53,21514986.49,16489706.79,18096943.7,Location-1,Retails
2626,9/14/2020,29548334.64,32425415.91,18753925.99,21520855.86,16487977.25,18100758.26,Location-2,Retails
2627,9/14/2020,29552218.01,32425316.13,18751362.89,21515379.58,16490046.78,18095624.01,Location-3,Retails
2628,9/14/2020,29549998.94,32421483.63,18764076.6,21512511.34,16493016.17,18106252.94,Location-4,Retails
2629,9/14/2020,29560009.74,32434449.62,18779367.64,21537908.94,16509008.92,18127024.24,Location-5,Retails
2630,9/14/2020,29443787.14,32345792.05,18718094.35,21449115.35,16360101.88,18038133.03,Location-1,Manufacturing
2631,9/14/2020,29447197.25,32342031.83,18725101.37,21441305.54,16367026.98,18031403.22,Location-2,Manufacturing
2632,9/14/2020,29444276.97,32347601.09,18718222.15,21450319.62,16363270.03,18034638.32,Location-3,Manufacturing
2633,9/14/2020,29452833.24,32341599.21,18723009.42,21441177.39,16364089.44,18031621.05,Location-4,Manufacturing
2634,9/14/2020,29467300.14,32358172.37,18749350.66,21463718.94,16395917.29,18056395.53,Location-5,Manufacturing
2635,9/14/2020,29457437.41,32357365.32,18645447.39,21415565.52,16399827.28,18053076.64,Location-1,Finance
2636,9/14/2020,29462475.98,32359326.78,18647628.14,21422003.83,16405905.16,18049330.2,Location-2,Finance
2637,9/14/2020,29454509.46,32355031.55,18643421.02,21420306.28,16406051.63,18048354.8,Location-3,Finance
2638,9/14/2020,29470028.61,32360907.29,18652710.8,21418077.2,16397759.93,18050486.86,Location-4,Finance
2639,9/14/2020,29470588.32,32371043.94,18653451.62,21428022.74,16423625,18075740.32,Location-5,Finance
2640,9/15/2020,29544168.94,32417797,18757183.68,21514816.13,16483187.12,18104904.93,Location-1,Retails
2641,9/15/2020,29546017.52,32420609.05,18755045.35,21510897.24,16488781.96,18098421.09,Location-2,Retails
2642,9/15/2020,29551862.17,32425121.27,18759772.78,21517742.38,16492678.39,18100087.32,Location-3,Retails
2643,9/15/2020,29553383.69,32426154.12,18754721.63,21513519.73,16489415.05,18097887.24,Location-4,Retails
2644,9/15/2020,29568085.85,32441587.17,18781482.84,21543883.34,16509607.52,18123770.78,Location-5,Retails
2645,9/15/2020,29443232.59,35347880.81,23719587.29,21441424.92,16369112.8,18030301.8,Location-1,Manufacturing
2646,9/15/2020,29443336.75,35338965.67,23719150.17,21441391.69,16371621.55,18035362.78,Location-2,Manufacturing
2647,9/15/2020,29449080.84,35342368.53,23720063.46,21447563.76,16364752.15,18039300.85,Location-3,Manufacturing
2648,9/15/2020,29442037.95,35343049.6,23721918.95,21452077.03,16364298.84,18036742.63,Location-4,Manufacturing
2649,9/15/2020,29476165.95,35368958.34,23758147.52,21466913.1,16392945.56,18057107.71,Location-5,Manufacturing
2650,9/15/2020,29458298.39,32354303.46,18643300.06,21418895.22,16404016.9,18055519.15,Location-1,Finance
2651,9/15/2020,29454335.58,32356343.19,18642027.41,21411000.97,16399441.34,18049075.59,Location-2,Finance
2652,9/15/2020,29453661.93,32362698.91,18639512.21,21421416.61,16399752.46,18050392.02,Location-3,Finance
2653,9/15/2020,29460020.01,32355603.55,18657458.4,21415088.22,16405177.66,18057487.94,Location-4,Finance
2654,9/15/2020,29480681.95,32383802.02,18658460.76,21436118.42,16428488.77,18065190.38,Location-5,Finance
2655,9/16/2020,29546598.93,32422737.56,18755551.56,21511458.49,16488154.62,18095020.72,Location-1,Retails
2656,9/16/2020,29549279.54,32426661.63,18759025.78,21512756.83,16494826.14,18098051.22,Location-2,Retails
2657,9/16/2020,29553952.11,32421204.63,18757124.73,21510858.39,16494865.21,18104652.76,Location-3,Retails
2658,9/16/2020,29542178.97,32424713.06,18761765.39,21511838.93,16483858.06,18095321.86,Location-4,Retails
2659,9/16/2020,29568285.19,32434863.24,18770512.89,21544520.65,16506174.23,18128104.16,Location-5,Retails
2660,9/16/2020,29443525.86,32340913.81,0,21442439.2,16367476.72,18033549.53,Location-1,Manufacturing
2661,9/16/2020,29444251.84,32344628.08,18722243.02,21447766.27,16366019.93,18038470.03,Location-2,Manufacturing
2662,9/16/2020,29441274.54,32342906.61,18721424.33,21451642.09,16370277.05,18038732.5,Location-3,Manufacturing
2663,9/16/2020,29443265.61,32354542.04,18725701.97,21441642.15,16365158.06,18046392.45,Location-4,Manufacturing
2664,9/16/2020,29480565.48,32356183,18750980.45,21467346.03,16392666.95,18047040.14,Location-5,Manufacturing
2665,9/16/2020,29456119.19,32359553,18639946.29,21409850.77,16405379.83,18053607.76,Location-1,Finance
2666,9/16/2020,29460602.97,32359603.83,18649500.1,21409214.24,16397797.77,18053816.66,Location-2,Finance
2667,9/16/2020,29453940.96,32363779.04,18648837.72,21423418.57,16399471.86,18054303.34,Location-3,Finance
2668,9/16/2020,29451988.66,32358656.6,18641347.77,21415320.55,16400018.19,18051025.88,Location-4,Finance
2669,9/16/2020,29484756.53,32374304.35,18661142.44,21435549.32,16430199.33,18066845.58,Location-5,Finance
2670,9/17/2020,29552441.7,32417122.04,18756207.95,21509154.6,16491204.94,18103982.41,Location-1,Retails
2671,9/17/2020,29546522.51,32419277.39,18756987.4,21510471.13,16485247.55,18103937.66,Location-2,Retails
2672,9/17/2020,29546199.23,32429842.58,18753273.32,21518270.33,16492431.08,18100612.71,Location-3,Retails
2673,9/17/2020,29553407.97,32432317.87,18755317.48,21521808.48,16487605.32,18102321.74,Location-4,Retails
2674,9/17/2020,29566027.39,32433649.05,18773226.9,21534750.26,16509744.76,18112977.17,Location-5,Retails
2675,9/17/2020,29450292.92,32340807.64,18717928.94,21449422.27,16364745.58,18033962.02,Location-1,Manufacturing
2676,9/17/2020,29443370.35,32344767.77,18721186.61,21450820.31,16370210.58,18032302.46,Location-2,Manufacturing
2677,9/17/2020,29445279.26,32344512.71,18721435.87,21443415.68,16369389.66,18039518.33,Location-3,Manufacturing
2678,9/17/2020,29447916.15,32340515.67,18730637.53,21455191.48,16374417.56,18031661.58,Location-4,Manufacturing
2679,9/17/2020,29470854.33,32366683.73,18742778.42,21455323.75,16376630.97,18055343.91,Location-5,Manufacturing
2680,9/17/2020,29454993.6,32351990.03,18645902.03,21413925.4,16402081.37,18049024.35,Location-1,Finance
2681,9/17/2020,29458154.74,32358804.72,18647516.6,21420300.14,16404882.7,18052832.82,Location-2,Finance
2682,9/17/2020,29451267.85,32356295.41,18649357.65,21411460.92,16410105.43,18054375.21,Location-3,Finance
2683,9/17/2020,29465187.65,32366652.09,18651006.88,21419731.78,16402575.27,18049762.59,Location-4,Finance
2684,9/17/2020,29474814.8,32376053.28,18658224.66,21434708.25,16418761.56,18072499.04,Location-5,Finance
2685,9/18/2020,29550931.77,32422565.16,18750084.41,21513886.9,16487144.25,18102269.11,Location-1,Retails
2686,9/18/2020,29549563.51,32415990.18,18751674.93,21512218.89,16491901.37,18101511.76,Location-2,Retails
2687,9/18/2020,29542331.42,32428268.03,18750465.95,21509533.15,16490508.95,18095901.62,Location-3,Retails
2688,9/18/2020,29548168.21,32428469.87,18761523.28,21524945.4,16496448.32,18108272.94,Location-4,Retails
2689,9/18/2020,29566443.69,32429067.08,18783217.66,21535796.33,16498569.72,18108593.34,Location-5,Retails
2690,9/18/2020,29445257.75,32346217.65,18721180.82,21446277.38,16367185.93,18037381.21,Location-1,Manufacturing
2691,9/18/2020,29448377.47,32346987.43,18723080.37,21444744.19,16368778.67,18036803.06,Location-2,Manufacturing
2692,9/18/2020,29451863.46,32337665.38,18725138.31,21446379.24,16367911.93,18041059.54,Location-3,Manufacturing
2693,9/18/2020,29442973.04,32345484.05,18730993.9,21446760.25,16367135.79,18039940.09,Location-4,Manufacturing
2694,9/18/2020,29462757.04,32359664.13,18745244.51,21468034.14,16385665.28,18045634.63,Location-5,Manufacturing
2695,9/18/2020,29455583.52,32359172.8,14648634.76,17413541.98,16406843.51,18052368.38,Location-1,Finance
2696,9/18/2020,29456494.32,32353016.03,14645381.49,17417282.03,16406379.56,18052496.02,Location-2,Finance
2697,9/18/2020,29462827.98,32361509.65,14650660.02,17422682.61,16405562.27,18046476.5,Location-3,Finance
2698,9/18/2020,29463859.37,32362204.09,14647440.93,17419106.97,16397789.57,18057322.48,Location-4,Finance
2699,9/18/2020,29468298.02,32374140.53,14655458.01,17428551.51,16421895.5,18065425.61,Location-5,Finance
2700,9/19/2020,29549321.73,32420396.76,18755895.36,21520776.82,16486041.71,18096163.46,Location-1,Retails
2701,9/19/2020,29550245.69,32420211.96,18756459.84,21512629.1,16484384.06,18104181.15,Location-2,Retails
2702,9/19/2020,29551500.28,32418336.64,18758696.77,21519991.39,16493866.57,18102446.95,Location-3,Retails
2703,9/19/2020,29553929.13,32428620.13,18762946.91,21525082.29,16492597.87,18100090.71,Location-4,Retails
2704,9/19/2020,29556546.75,32437462.89,18763053.32,21525828.28,16506146.02,18123097.76,Location-5,Retails
2705,9/19/2020,29448589.16,32346332.05,18723645.47,21444617.86,16361332.23,18039167.21,Location-1,Manufacturing
2706,9/19/2020,29444928.22,32340720.86,18727815.79,21444213.33,16367391.3,18033796.19,Location-2,Manufacturing
2707,9/19/2020,29456754.62,32343654.15,18721583.07,21445445.22,16367811.24,18040441.56,Location-3,Manufacturing
2708,9/19/2020,29455293.13,32346391.28,18726951.73,21443441.3,16377602.64,18031518.55,Location-4,Manufacturing
2709,9/19/2020,29458639.95,32357485.84,18736762.95,21463497.59,16380361.07,18061697.31,Location-5,Manufacturing
2710,9/19/2020,29451525.43,32353207.54,18641895.26,21415374.14,16399251.01,18046458.51,Location-1,Finance
2711,9/19/2020,29461231.73,32359272.84,18647093.28,21412857.36,16408208.79,18050161.24,Location-2,Finance
2712,9/19/2020,29462189.22,32357101.07,18648693.59,21423039.17,16409692.76,18049518.45,Location-3,Finance
2713,9/19/2020,29452484.17,32359119.47,18647394.31,21421294.78,16405632.99,18048326.49,Location-4,Finance
2714,9/19/2020,29479569.19,32376532.7,18655414.91,21429227.04,16413789.81,18086804.19,Location-5,Finance
2715,9/20/2020,29546227.83,32421372.31,18756145.55,21513329.16,16491013.79,18104270.28,Location-1,Retails
2716,9/20/2020,29550210.25,32417672.36,18753677.14,21513194.35,16494948.99,18103055.67,Location-2,Retails
2717,9/20/2020,29542640.51,32414503.98,18761400.66,21511745.9,16495817.78,18100488.64,Location-3,Retails
2718,9/20/2020,29559529.71,32432279.62,18759556.72,21516854.54,16485965.69,18109848.35,Location-4,Retails
2719,9/20/2020,29560626.86,32436587.89,18765821.22,21539583.08,16506886.7,18110364.14,Location-5,Retails
2720,9/20/2020,29445281.88,32347219.85,18720067.6,21439230.52,16369864.28,18034981.46,Location-1,Manufacturing
2721,9/20/2020,29441976.05,32341745.32,18729178.07,21448376.39,16364900.38,18036255.82,Location-2,Manufacturing
2722,9/20/2020,29447939.3,32340982.81,18720908.85,21452325.93,16369844.82,18038560.95,Location-3,Manufacturing
2723,9/20/2020,29459149.28,32344564.93,18728458.36,21446702.89,16360369.54,18044979.02,Location-4,Manufacturing
2724,9/20/2020,29460626.93,32363010.36,18739929.22,21458082.37,16384774.63,18049774.93,Location-5,Manufacturing
2725,9/20/2020,29456770.03,32353993.83,18647514.57,21409660.3,16400740.26,18047358.41,Location-1,Finance
2726,9/20/2020,29458472.17,32353299.85,18640633.9,21410612.29,16400596.74,18055275.6,Location-2,Finance
2727,9/20/2020,29453501.13,32356509.94,18644185.04,21412955.96,16400295.64,18055545.81,Location-3,Finance
2728,9/20/2020,29459233.9,32365467.86,18652514.84,21412095.87,16402625.79,18046831.46,Location-4,Finance
2729,9/20/2020,29483196.54,32386917.56,18655237.99,21452427.38,16422334.69,18076406.49,Location-5,Finance
2730,9/21/2020,29551540.51,32415071.74,18758839.77,21514976.95,16486153.07,18099793.03,Location-1,Retails
2731,9/21/2020,29547571.12,32417164.73,18749573.51,21518597.26,16483160.52,18100705.83,Location-2,Retails
2732,9/21/2020,29552524.52,32427903.12,18760890.98,21512308.42,16496659.56,18096157.35,Location-3,Retails
2733,9/21/2020,29544728.69,32420752.31,18757249.91,21520038.01,16487244.95,18094364.09,Location-4,Retails
2734,9/21/2020,29565520.54,32441666.5,18770149.54,21532496.18,16508915.34,18129197.38,Location-5,Retails
2735,9/21/2020,29448747.81,32343475.16,18720161.37,21450278.24,16366056.64,18033672.99,Location-1,Manufacturing
2736,9/21/2020,29451290.97,32343842.05,18730342.91,21450529.3,16368063.32,18035986.11,Location-2,Manufacturing
2737,9/21/2020,29444533.95,32341322.87,18723252.6,21443525.52,16362506.1,18041618.46,Location-3,Manufacturing
2738,9/21/2020,29451484.28,32354676.99,18734259.98,21447254.43,16363554.56,18032424.33,Location-4,Manufacturing
2739,9/21/2020,29468030.21,32359304.78,18734592.11,21464375.78,16390385.94,18062888.71,Location-5,Manufacturing
2740,9/21/2020,29453970.06,32357547.39,18647946.9,21416437.19,16401623.24,18046076.57,Location-1,Finance
2741,9/21/2020,29452569.88,32360746.94,18645240.13,21420486.17,16397780.03,18051062.99,Location-2,Finance
2742,9/21/2020,29455294.6,32362957.01,18643424.19,21422654.63,16403149.36,18056544.1,Location-3,Finance
