year,month,latitude,longitude,admin_name,excellent_sentiment,good_sentiment,negative_sentiment,neutral_sentiment
2020,7,55.0259625,-1.474825,North Tyneside,82.36,7.64,4.44,5.56
2020,7,54.12231333,-1.309256667,North Yorkshire,80.82,9.18,2.58,7.42
2020,7,52.29424643,-0.792964286,Northamptonshire,81.22,8.78,5.72,4.28
2020,7,55.15079,-1.732905,Northumberland,81.6,8.4,3.6,6.4
2020,7,52.95825,-1.17325,Nottingham,81.51,8.49,6.87,3.13
2020,7,53.06355476,-1.107161905,Nottinghamshire,79.18,10.82,4.08,5.92
2020,7,53.53538,-2.12168,Oldham,82.32,7.68,2.74,7.26
2020,7,58.981,-2.96,Orkney Islands,78.23,11.77,5.5,4.5
2020,7,51.74759714,-1.27488,Oxfordshire,82.76,7.24,4.63,5.37
2020,7,51.7541875,-4.9396625,Pembrokeshire,82.1,7.9,3.31,6.69
2020,7,56.451075,-3.514775,Perth and Kinross,81.32,8.68,2.27,7.73
2020,7,50.38364,-4.11648,Plymouth,78.79,11.21,2.63,7.37
2020,7,50.726975,-1.9848,Poole,78.83,11.17,4.47,5.53
2020,7,50.82606667,-1.0744,Portsmouth,79.5,10.5,1.33,8.67
2020,7,52.24998333,-3.424783333,Powys,79.21,10.79,6.49,3.51
2020,7,51.4597,-0.995566667,Reading,80.52,9.48,0.73,9.27
2020,7,51.5705,0.06015,Redbridge,80.94,9.06,0.58,9.42
2020,7,54.5653,-1.059163636,Redcar and Cleveland,78.3,11.7,5.78,4.22
2020,7,55.85837,-4.51079,Renfrewshire,81.54,8.46,3.13,6.87
2020,7,51.62219167,-3.4239375,Rhondda Cynon Taff,78.6,11.4,6.12,3.88
2020,7,51.46445,-0.30745,Richmond upon Thames,78.45,11.55,2.36,7.64
2020,7,53.6072,-2.154542857,Rochdale,82.45,7.55,2.22,7.78
2020,7,53.4392,-1.312393333,Rotherham,79.23,10.77,6.66,3.34
2020,7,52.63025,-0.72775,Rutland,80.74,9.26,4.98,5.02
2020,7,53.49658889,-2.363588889,Salford,80.77,9.23,2.21,7.79
2020,7,52.4992,-2.009775,Sandwell,82.6,7.4,0.76,9.24
2020,7,55.62052222,-2.676055556,"Scottish Borders, The",80.49,9.51,1.93,8.07
2020,7,53.52422,-3.00157,Sefton,81.51,8.49,1.05,8.95
2020,7,53.39685714,-1.485642857,Sheffield,81.78,8.22,5.16,4.84
2020,7,60.155,-1.145,Shetland Islands,80.72,9.28,4.15,5.85
2020,7,52.68353478,-2.706543478,Shropshire,82.74,7.26,6.66,3.34
2020,7,51.49675,-0.55605,Slough,81.72,8.28,3.68,6.32
2020,7,52.42352222,-1.732688889,Solihull,79.58,10.42,5.67,4.33
2020,7,51.080875,-2.8844625,Somerset,80.56,9.44,6.53,3.47
2020,7,55.44415,-4.672216667,South Ayrshire,79.76,10.24,3.88,6.12
2020,7,51.5312,-2.485092857,South Gloucestershire,82.87,7.13,3.8,6.2
2020,7,55.74473846,-4.002261538,South Lanarkshire,82.64,7.36,4.12,5.88
2020,7,54.95444,-1.47962,South Tyneside,78.52,11.48,6.48,3.52
2020,7,50.9,-1.4,Southampton,80.57,9.43,6.18,3.82
2020,7,51.5419,0.755933333,Southend-on-Sea,81.6,8.4,6.91,3.09
2020,7,53.46109,-2.71413,St. Helens,78.09,11.91,1.08,8.92
2020,7,52.81114043,-2.033102128,Staffordshire,80.21,9.79,1.54,8.46
2020,7,56.13984286,-3.972257143,Stirling,79.39,10.61,0.51,9.49
2020,7,53.39133333,-2.133744444,Stockport,78.4,11.6,1.51,8.49
2020,7,54.56015,-1.310725,Stockton-on-Tees,81.94,8.06,3.99,6.01
2020,7,53.0156,-2.16074,Stoke-on-Trent,81.1,8.9,4.47,5.53
2020,7,52.23130556,1.116736111,Suffolk,78.61,11.39,5.16,4.84
2020,7,54.88501429,-1.449128571,Sunderland,81.11,8.89,2.41,7.59
2020,7,51.29146092,-0.427617241,Surrey,81.51,8.49,1.47,8.53
2020,7,51.36614,-0.19064,Sutton,78.39,11.61,4.04,5.96
2020,7,51.63607273,-4.003781818,Swansea,80.47,9.53,3.13,6.87
2020,7,51.57133333,-1.761166667,Swindon,80.05,9.95,2.89,7.11
2020,7,53.47818571,-2.087014286,Tameside,78.18,11.82,0.85,9.15
2020,7,52.68716667,-2.465811111,Telford and Wrekin,79.24,10.76,1.26,8.74
2020,7,51.4951,0.330514286,Thurrock,82.61,7.39,3.6,6.4
2020,7,50.47,-3.53,Torbay,79.43,10.57,1.3,8.7
2020,7,51.69511429,-3.035214286,Torfaen,78.28,11.72,3.28,6.72
2020,7,51.5159,-0.0606,Tower Hamlets,80.02,9.98,6.45,3.55
2020,7,53.421,-2.360366667,Trafford,80.66,9.34,1.63,8.37
2020,7,51.42071111,-3.341977778,"Vale of Glamorgan, The",80.24,9.76,2.75,7.25
2020,7,53.66297222,-1.394683333,Wakefield,78.05,11.95,2.02,7.98
2020,7,52.60443,-1.96842,Walsall,80.06,9.94,0.57,9.43
2020,7,51.59386667,0.000166667,Waltham Forest,80.25,9.75,3.85,6.15
2020,7,51.4492,-0.17225,Wandsworth,79.99,10.01,5.21,4.79
2020,7,53.407925,-2.5846125,Warrington,81.59,8.41,5.8,4.2
2020,7,52.35788,-1.554836,Warwickshire,79.84,10.16,5.11,4.89
2020,7,51.42730833,-1.2708,West Berkshire,82.7,7.3,5.22,4.78
2020,7,55.95195714,-4.510085714,West Dunbartonshire,79.07,10.93,1.69,8.31
2020,7,55.8906,-3.59928,West Lothian,78.69,11.31,2.01,7.99
2020,7,50.90101224,-0.465836735,West Sussex,78.34,11.66,4.28,5.72
2020,7,53.51954667,-2.586386667,Wigan,82.25,7.75,0.61,9.39
2020,7,51.32301724,-1.982255172,Wiltshire,79.55,10.45,6.02,3.98
2020,7,51.46113,-0.64631,Windsor and Maidenhead,78.77,11.23,1.19,8.81
2020,7,53.38508571,-3.065042857,Wirral,79.94,10.06,1.51,8.49
2020,7,51.4305,-0.894166667,Wokingham,82.65,7.35,1.79,8.21
2020,7,52.59348,-2.11376,Wolverhampton,82.27,7.73,1.03,8.97
2020,7,52.2454875,-2.134854167,Worcestershire,80.49,9.51,5.93,4.07
2020,7,53.03311111,-3.026888889,Wrexham,80.03,9.97,3.27,6.73
2020,7,53.97185833,-1.081066667,York,81.59,8.41,0.51,9.49
,7,,,,80.12,9.88,4.79,5.21
2020,8,57.14183333,-2.191283333,Aberdeen City,81.84,8.16,4.31,5.69
2020,8,57.31228889,-2.280072222,Aberdeenshire,78.18,11.82,6.1,3.9
2020,8,56.6134,-2.733785714,Angus,79.28,10.72,3.94,6.06
2020,8,54.7173,-6.2055,Antrim and Newtownabbey,80.5,9.5,3.39,6.61
2020,8,54.648,-5.7575,Ards and North Down,78.61,11.39,5.77,4.23
2020,8,55.95574286,-5.0767,Argyll and Bute,81.14,8.86,5.27,4.73
2020,8,54.343,-6.26,"Armagh, Banbridge and Craigavon",81.5,8.5,6.01,3.99
2020,8,51.53985,0.1111,Barking and Dagenham,81.05,8.95,6.21,3.79
2020,8,51.61631111,-0.201277778,Barnet,79.86,10.14,5.99,4.01
2020,8,53.544575,-1.466408333,Barnsley,82.19,7.81,3.39,6.61
2020,8,51.35338,-2.45187,Bath and North East Somerset,80.74,9.26,5.58,4.42
2020,8,52.1215125,-0.4917375,Bedford,78.21,11.79,3.22,6.78
2020,8,54.5964,-5.93,Belfast,78.58,11.42,5.38,4.62
2020,8,51.456175,0.131975,Bexley,80.32,9.68,5.2,4.8
2020,8,52.46904545,-1.896454545,Birmingham,78.46,11.54,3.04,6.96
2020,8,53.723,-2.4715,Blackburn with Darwen,82.89,7.11,0.68,9.32
2020,8,53.8331,-3.04565,Blackpool,81.23,8.77,3.88,6.12
2020,8,51.7711125,-3.1861375,Blaenau Gwent,78.22,11.78,5.56,4.44
2020,8,53.56385714,-2.459685714,Bolton,78.02,11.98,1.59,8.41
2020,8,50.71675,-1.862,Bournemouth,79.88,10.12,2.43,7.57
2020,8,51.41836,-0.75592,Bracknell Forest,79.18,10.82,4.89,5.11
2020,8,53.84582,-1.85269,Bradford,78.49,11.51,3.75,6.25
2020,8,51.5751,-0.29395,Brent,79.44,10.56,4.9,5.1
2020,8,51.54256,-3.62778,Bridgend,79.5,10.5,3.69,6.31
2020,8,50.839275,-0.130525,Brighton and Hove,82.67,7.33,4.01,5.99
2020,8,51.46086667,-2.608733333,"Bristol, City of",82.07,7.93,6.86,3.14
2020,8,51.3873875,0.0403,Bromley,80.42,9.58,3.4,6.6
2020,8,51.68953103,-0.711589655,Buckinghamshire,82.33,7.67,5.21,4.79
2020,8,53.58355,-2.310533333,Bury,78.39,11.61,4.43,5.57
2020,8,51.65393889,-3.2005,Caerphilly,82.55,7.45,1.48,8.52
2020,8,53.71190769,-1.896553846,Calderdale,78.7,11.3,6.39,3.61
2020,8,52.32057447,0.027317021,Cambridgeshire,79.97,10.03,1.46,8.54
2020,8,51.5444,-0.1315,Camden,79.49,10.51,4.1,5.9
2020,8,51.51916667,-3.250266667,Cardiff,81.57,8.43,4.43,5.57
2020,8,51.75977,-4.20512,Carmarthenshire,78.3,11.7,1.66,8.34
2020,8,52.00438421,-0.439589474,Central Bedfordshire,79.66,10.34,3.78,6.22
2020,8,52.2566,-4.22025,Ceredigion,78.89,11.11,4.57,5.43
2020,8,53.22929,-2.301205,Cheshire East,81.49,8.51,4.68,5.32
2020,8,53.24336316,-2.769231579,Cheshire West and Chester,79.73,10.27,2.05,7.95
2020,8,56.13676667,-3.755716667,Clackmannanshire,79.36,10.64,1.27,8.73
2020,8,53.27466667,-3.781833333,Conwy,82.35,7.65,1.85,8.15
2020,8,50.338445,-4.956985,Cornwall,78.54,11.46,0.93,9.07
2020,8,52.43905,-1.4953,Coventry,81.06,8.94,4.49,5.51
2020,8,51.36222,-0.09864,Croydon,78.14,11.86,6.09,3.91
2020,8,54.556875,-3.153328571,Cumbria,79.67,10.33,2.3,7.7
2020,8,54.527,-1.5526,Darlington,82.41,7.59,5.43,4.57
2020,8,53.22842857,-3.398857143,Denbighshire,82.3,7.7,2.91,7.09
2020,8,52.92191429,-1.4837,Derby,82.75,7.25,3.77,6.23
2020,8,53.12000172,-1.489143103,Derbyshire,78.9,11.1,1.54,8.46
2020,8,54.97485,-7.34835,Derry and Strabane,80.67,9.33,3.53,6.47
2020,8,50.69579545,-3.719311364,Devon,81.76,8.24,1.28,8.72
2020,8,53.53558889,-1.136133333,Doncaster,79.83,10.17,1.31,8.69
2020,8,50.78630385,-2.228388462,Dorset,80.41,9.59,3.05,6.95
2020,8,52.49144615,-2.114861538,Dudley,78.89,11.11,0.73,9.27
2020,8,55.01490909,-3.784663636,Dumfries and Galloway,82.18,7.82,4.91,5.09
2020,8,56.4646,-2.9203,Dundee City,79.88,10.12,4.2,5.8
2020,8,54.74779643,-1.589642857,Durham,78.52,11.48,2.24,7.76
2020,8,51.5288625,-0.3293625,Ealing,79.29,10.71,4.09,5.91
2020,8,55.56655,-4.388391667,East Ayrshire,79.49,10.51,4.84,5.16
2020,8,55.93512,-4.24652,East Dunbartonshire,78.63,11.37,4.93,5.07
2020,8,55.983925,-2.8457375,East Lothian,82.08,7.92,5.46,4.54
2020,8,55.78048,-4.3428,East Renfrewshire,81.84,8.16,6.42,3.58
2020,8,53.816005,-0.49142,East Riding of Yorkshire,81.87,8.13,6.4,3.6
2020,8,50.92780323,0.306025806,East Sussex,80.72,9.28,6.21,3.79
2020,8,55.9414625,-3.323325,"Edinburgh, City of",78.55,11.45,1.1,8.9
2020,8,58.209,-6.387,Eilean Siar,80.38,9.62,5.61,4.39
2020,8,51.63712,-0.08266,Enfield,81.9,8.1,6.44,3.56
2020,8,51.75509254,0.542498507,Essex,80.91,9.09,1.17,8.83
2020,8,56.01055,-3.778175,Falkirk,81.91,8.09,6.47,3.53
2020,8,54.59,-7.29,Fermanagh and Omagh,82.91,7.09,6.02,3.98
2020,8,56.17235217,-3.165756522,Fife,82.23,7.77,6.28,3.72
2020,8,53.22044615,-3.130053846,Flintshire,82.82,7.18,4.19,5.81
2020,8,54.94215,-1.64974,Gateshead,79.69,10.31,4.97,5.03
2020,8,55.855225,-4.271525,Glasgow City,81.2,8.8,5.71,4.29
2020,8,51.79496765,-2.205320588,Gloucestershire,80.28,9.72,5.63,4.37
2020,8,51.4735,0.0595,Greenwich,78.46,11.54,5.67,4.33
2020,8,52.97142857,-4.160785714,Gwynedd,82.62,7.38,2.17,7.83
2020,8,51.5414,-0.0266,Hackney,82.34,7.66,3.68,6.32
2020,8,53.37233333,-2.751666667,Halton,80.14,9.86,2.61,7.39
2020,8,51.4828,-0.195,Hammersmith and Fulham,81.42,8.58,0.85,9.15
2020,8,51.0235375,-1.232942188,Hampshire,79.37,10.63,5.46,4.54
2020,8,51.59103333,-0.101633333,Haringey,78.42,11.58,2.18,7.82
2020,8,51.59421667,-0.3493,Harrow,82.73,7.27,6.31,3.69
2020,8,54.6764,-1.1994,Hartlepool,79.78,10.22,4.69,5.31
2020,8,51.563,0.2147,Havering,78.53,11.47,6.37,3.63
2020,8,52.1251625,-2.721725,Herefordshire,81.45,8.55,1.06,8.94
2020,8,51.77312745,-0.263427451,Hertfordshire,81.76,8.24,1.4,8.6
2020,8,57.67166154,-4.247092308,Highland,79.78,10.22,2.71,7.29
2020,8,51.541975,-0.4593625,Hillingdon,79.23,10.77,6.16,3.84
2020,8,51.4582,-0.39195,Hounslow,78.23,11.77,5.61,4.39
2020,8,55.92778,-4.75406,Inverclyde,78.02,11.98,3.13,6.87
2020,8,53.29063333,-4.307083333,Isle of Anglesey,82.61,7.39,3.53,6.47
2020,8,50.69328462,-1.267792308,Isle of Wight,79.4,10.6,6.04,3.96
2020,8,51.548,-0.09985,Islington,82.21,7.79,2.09,7.91
2020,8,51.5,-0.19,Kensington and Chelsea,79.87,10.13,1.15,8.85
2020,8,51.26558125,0.738851042,Kent,78.78,11.22,6.07,3.93
2020,8,53.76906667,-0.350266667,"Kingston upon Hull, City of",80.91,9.09,2.27,7.73
2020,8,51.40215,-0.30325,Kingston upon Thames,82.23,7.77,3.66,6.34
2020,8,53.6477,-1.730757895,Kirklees,79.01,10.99,5.21,4.79
2020,8,53.42288333,-2.848516667,Knowsley,82.26,7.74,0.56,9.44
2020,8,51.4604,-0.116266667,Lambeth,81.85,8.15,1.5,8.5
2020,8,53.76817015,-2.614720896,Lancashire,79.38,10.62,5.79,4.21
2020,8,53.82412,-1.544528,Leeds,80.35,9.65,1.53,8.47
2020,8,52.641875,-1.133375,Leicester,82.18,7.82,2.75,7.25
2020,8,52.67251778,-1.221202222,Leicestershire,81.87,8.13,2.04,7.96
2020,8,51.4452,-0.0207,Lewisham,79.09,10.91,2.89,7.11
2020,8,53.05613774,-0.239167925,Lincolnshire,79.75,10.25,1.95,8.05
2020,8,54.5167,-6.0333,Lisburn and Castlereagh,81.35,8.65,2.8,7.2
2020,8,53.40767778,-2.930188889,Liverpool,78.12,11.88,3.03,6.97
2020,8,51.5072,-0.1275,"London, City of",82.76,7.24,3.11,6.89
2020,8,51.900075,-0.436675,Luton,81.49,8.51,5.89,4.11
2020,8,53.4387,-2.24568,Manchester,82.27,7.73,4.95,5.05
2020,8,51.37633333,0.518,Medway,79.83,10.17,3.21,6.79
2020,8,51.72346667,-3.3432,Merthyr Tydfil,78.28,11.72,3.76,6.24
2020,8,51.406925,-0.196675,Merton,78.2,11.8,6.31,3.69
2020,8,54.647,-6.745,Mid Ulster,81.53,8.47,2.54,7.46
2020,8,54.5349,-1.20765,Middlesbrough,78.43,11.57,2.71,7.29
2020,8,55.86435,-3.107733333,Midlothian,82.38,7.62,1.83,8.17
2020,8,52.05383636,-0.763636364,Milton Keynes,78.24,11.76,4.6,5.4
2020,8,51.6918,-2.815683333,Monmouthshire,81.81,8.19,6.33,3.67
2020,8,57.63918,-3.2279,Moray,79.17,10.83,2.29,7.71
2020,8,51.67286429,-3.7719,Neath Port Talbot,78.59,11.41,1.09,8.91
2020,8,54.996675,-1.64345,Newcastle upon Tyne,80.81,9.19,5.66,4.34
2020,8,51.53643333,0.020166667,Newham,78.96,11.04,6.27,3.73
2020,8,51.58096,-2.99458,Newport,79.35,10.65,1.51,8.49
2020,8,54.0991,-6.249,"Newry, Mourne and Down",81.37,8.63,0.64,9.36
2020,8,52.67440926,1.107016667,Norfolk,79.86,10.14,5.3,4.7
2020,8,55.68323636,-4.736736364,North Ayrshire,81.32,8.68,4.45,5.55
2020,8,53.5532625,-0.107425,North East Lincolnshire,80.8,9.2,2.31,7.69
2020,8,55.84690526,-3.967689474,North Lanarkshire,79.17,10.83,6.53,3.47
2020,8,53.57768571,-0.644621429,North Lincolnshire,80.94,9.06,3.75,6.25
2020,8,51.40061538,-2.798376923,North Somerset,80.51,9.49,5.63,4.37
2020,8,55.0259625,-1.474825,North Tyneside,79.81,10.19,1.14,8.86
2020,8,54.12231333,-1.309256667,North Yorkshire,80.26,9.74,3.3,6.7
2020,8,52.29424643,-0.792964286,Northamptonshire,78.3,11.7,4.84,5.16
2020,8,55.15079,-1.732905,Northumberland,82.65,7.35,1.32,8.68
2020,8,52.95825,-1.17325,Nottingham,79.56,10.44,3.56,6.44
2020,8,53.06355476,-1.107161905,Nottinghamshire,79.02,10.98,5.95,4.05
2020,8,53.53538,-2.12168,Oldham,82.62,7.38,1.41,8.59
2020,8,58.981,-2.96,Orkney Islands,78.25,11.75,4.09,5.91
2020,8,51.74759714,-1.27488,Oxfordshire,81.12,8.88,5.52,4.48
2020,8,51.7541875,-4.9396625,Pembrokeshire,82.73,7.27,6.73,3.27
2020,8,56.451075,-3.514775,Perth and Kinross,79.11,10.89,5.13,4.87
2020,8,50.38364,-4.11648,Plymouth,78.46,11.54,4.67,5.33
2020,8,50.726975,-1.9848,Poole,82.2,7.8,2.84,7.16
2020,8,50.82606667,-1.0744,Portsmouth,80.74,9.26,4.52,5.48
2020,8,52.24998333,-3.424783333,Powys,79.81,10.19,4.09,5.91
2020,8,51.4597,-0.995566667,Reading,78.53,11.47,1.69,8.31
2020,8,51.5705,0.06015,Redbridge,82.43,7.57,5.62,4.38
2020,8,54.5653,-1.059163636,Redcar and Cleveland,80.22,9.78,4.58,5.42
2020,8,55.85837,-4.51079,Renfrewshire,82.95,7.05,4.07,5.93
2020,8,51.62219167,-3.4239375,Rhondda Cynon Taff,81.53,8.47,6.86,3.14
2020,8,51.46445,-0.30745,Richmond upon Thames,81.33,8.67,1.64,8.36
2020,8,53.6072,-2.154542857,Rochdale,80.5,9.5,3.61,6.39
2020,8,53.4392,-1.312393333,Rotherham,78.04,11.96,3.41,6.59
2020,8,52.63025,-0.72775,Rutland,81.59,8.41,1.36,8.64
2020,8,53.49658889,-2.363588889,Salford,82.14,7.86,5.28,4.72
2020,8,52.4992,-2.009775,Sandwell,82.23,7.77,5.95,4.05
2020,8,55.62052222,-2.676055556,"Scottish Borders, The",80.36,9.64,5.89,4.11
2020,8,53.52422,-3.00157,Sefton,82.34,7.66,2.08,7.92
2020,8,53.39685714,-1.485642857,Sheffield,80.52,9.48,2.47,7.53
2020,8,60.155,-1.145,Shetland Islands,82.13,7.87,3.56,6.44
2020,8,52.68353478,-2.706543478,Shropshire,81.27,8.73,3.39,6.61
2020,8,51.49675,-0.55605,Slough,78.77,11.23,5.88,4.12
2020,8,52.42352222,-1.732688889,Solihull,80.28,9.72,2.71,7.29
2020,8,51.080875,-2.8844625,Somerset,81.57,8.43,4.23,5.77
2020,8,55.44415,-4.672216667,South Ayrshire,78.76,11.24,2.87,7.13
2020,8,51.5312,-2.485092857,South Gloucestershire,79.13,10.87,4.57,5.43
2020,8,55.74473846,-4.002261538,South Lanarkshire,81.37,8.63,6.31,3.69
2020,8,54.95444,-1.47962,South Tyneside,81.2,8.8,4.32,5.68
2020,8,50.9,-1.4,Southampton,80.33,9.67,5.5,4.5
2020,8,51.5419,0.755933333,Southend-on-Sea,81.37,8.63,2.91,7.09
2020,8,53.46109,-2.71413,St. Helens,81.81,8.19,0.65,9.35
2020,8,52.81114043,-2.033102128,Staffordshire,80.6,9.4,1.09,8.91
2020,8,56.13984286,-3.972257143,Stirling,80.88,9.12,4.07,5.93
2020,8,53.39133333,-2.133744444,Stockport,82.71,7.29,4.21,5.79
2020,8,54.56015,-1.310725,Stockton-on-Tees,78.58,11.42,1.97,8.03
2020,8,53.0156,-2.16074,Stoke-on-Trent,82.6,7.4,0.93,9.07
2020,8,52.23130556,1.116736111,Suffolk,81.88,8.12,3.39,6.61
2020,8,54.88501429,-1.449128571,Sunderland,82.53,7.47,4.66,5.34
2020,8,51.29146092,-0.427617241,Surrey,79.49,10.51,0.51,9.49
2020,8,51.36614,-0.19064,Sutton,79.48,10.52,1.83,8.17
2020,8,51.63607273,-4.003781818,Swansea,82.87,7.13,5.66,4.34
2020,8,51.57133333,-1.761166667,Swindon,81.71,8.29,5.81,4.19
2020,8,53.47818571,-2.087014286,Tameside,78.47,11.53,5.65,4.35
2020,8,52.68716667,-2.465811111,Telford and Wrekin,81.68,8.32,4.71,5.29
2020,8,51.4951,0.330514286,Thurrock,78.63,11.37,4.81,5.19
2020,8,50.47,-3.53,Torbay,79.06,10.94,5.28,4.72
2020,8,51.69511429,-3.035214286,Torfaen,79.58,10.42,4.04,5.96
2020,8,51.5159,-0.0606,Tower Hamlets,79.04,10.96,2.18,7.82
2020,8,53.421,-2.360366667,Trafford,78.41,11.59,6.3,3.7
2020,8,51.42071111,-3.341977778,"Vale of Glamorgan, The",80.15,9.85,1.64,8.36
2020,8,53.66297222,-1.394683333,Wakefield,79.64,10.36,2.7,7.3
2020,8,52.60443,-1.96842,Walsall,79.21,10.79,0.78,9.22
2020,8,51.59386667,0.000166667,Waltham Forest,82.13,7.87,0.9,9.1
2020,8,51.4492,-0.17225,Wandsworth,79.28,10.72,5.69,4.31
2020,8,53.407925,-2.5846125,Warrington,81.97,8.03,4.78,5.22
2020,8,52.35788,-1.554836,Warwickshire,82.06,7.94,5.94,4.06
2020,8,51.42730833,-1.2708,West Berkshire,78.41,11.59,3.36,6.64
2020,8,55.95195714,-4.510085714,West Dunbartonshire,81.72,8.28,5.77,4.23
2020,8,55.8906,-3.59928,West Lothian,80.65,9.35,5.41,4.59
2020,8,50.90101224,-0.465836735,West Sussex,81.69,8.31,4.33,5.67
2020,8,53.51954667,-2.586386667,Wigan,80.87,9.13,5.89,4.11
2020,8,51.32301724,-1.982255172,Wiltshire,79.43,10.57,1.52,8.48
2020,8,51.46113,-0.64631,Windsor and Maidenhead,78.44,11.56,6.5,3.5
2020,8,53.38508571,-3.065042857,Wirral,79.47,10.53,4.73,5.27
2020,8,51.4305,-0.894166667,Wokingham,79.16,10.84,1.13,8.87
2020,8,52.59348,-2.11376,Wolverhampton,82.78,7.22,3.3,6.7
2020,8,52.2454875,-2.134854167,Worcestershire,78.28,11.72,4.89,5.11
2020,8,53.03311111,-3.026888889,Wrexham,78.62,11.38,3.15,6.85
2020,8,53.97185833,-1.081066667,York,82.66,7.34,1.15,8.85
,8,,,,81.61,8.39,6.77,3.23
2020,9,57.14183333,-2.191283333,Aberdeen City,78.71,11.29,1.56,8.44
2020,9,57.31228889,-2.280072222,Aberdeenshire,80.17,9.83,4.53,5.47
2020,9,56.6134,-2.733785714,Angus,80.84,9.16,2.54,7.46
2020,9,54.7173,-6.2055,Antrim and Newtownabbey,81.33,8.67,0.62,9.38
2020,9,54.648,-5.7575,Ards and North Down,78.03,11.97,4.05,5.95
2020,9,55.95574286,-5.0767,Argyll and Bute,81.43,8.57,2.06,7.94
2020,9,54.343,-6.26,"Armagh, Banbridge and Craigavon",80.82,9.18,2.96,7.04
2020,9,51.53985,0.1111,Barking and Dagenham,79.73,10.27,4.53,5.47
2020,9,51.61631111,-0.201277778,Barnet,79.74,10.26,3.78,6.22
2020,9,53.544575,-1.466408333,Barnsley,80.6,9.4,6.25,3.75
2020,9,51.35338,-2.45187,Bath and North East Somerset,78.87,11.13,1.94,8.06
2020,9,52.1215125,-0.4917375,Bedford,78.28,11.72,4.16,5.84
2020,9,54.5964,-5.93,Belfast,82.36,7.64,2.68,7.32
2020,9,51.456175,0.131975,Bexley,80.31,9.69,4.03,5.97
2020,9,52.46904545,-1.896454545,Birmingham,78.3,11.7,5.77,4.23
2020,9,53.723,-2.4715,Blackburn with Darwen,82.15,7.85,6.2,3.8
2020,9,53.8331,-3.04565,Blackpool,82.35,7.65,5.16,4.84
2020,9,51.7711125,-3.1861375,Blaenau Gwent,82.11,7.89,4.97,5.03
2020,9,53.56385714,-2.459685714,Bolton,82.43,7.57,1.42,8.58
2020,9,50.71675,-1.862,Bournemouth,80.73,9.27,6.99,3.01
2020,9,51.41836,-0.75592,Bracknell Forest,79.89,10.11,2.23,7.77
2020,9,53.84582,-1.85269,Bradford,78.42,11.58,0.65,9.35
2020,9,51.5751,-0.29395,Brent,79.22,10.78,5.28,4.72
2020,9,51.54256,-3.62778,Bridgend,81.66,8.34,5.24,4.76
2020,9,50.839275,-0.130525,Brighton and Hove,79.74,10.26,1.04,8.96
2020,9,51.46086667,-2.608733333,"Bristol, City of",80.6,9.4,1.8,8.2
2020,9,51.3873875,0.0403,Bromley,81.75,8.25,1.24,8.76
2020,9,51.68953103,-0.711589655,Buckinghamshire,79.03,10.97,5.01,4.99
2020,9,53.58355,-2.310533333,Bury,80.15,9.85,3.82,6.18
2020,9,51.65393889,-3.2005,Caerphilly,80.02,9.98,0.85,9.15
2020,9,53.71190769,-1.896553846,Calderdale,80.39,9.61,2.15,7.85
2020,9,52.32057447,0.027317021,Cambridgeshire,79.4,10.6,1.2,8.8
2020,9,51.5444,-0.1315,Camden,81.38,8.62,4.6,5.4
2020,9,51.51916667,-3.250266667,Cardiff,82.88,7.12,1.9,8.1
2020,9,51.75977,-4.20512,Carmarthenshire,82.56,7.44,1.65,8.35
2020,9,52.00438421,-0.439589474,Central Bedfordshire,81.97,8.03,0.81,9.19
2020,9,52.2566,-4.22025,Ceredigion,78.91,11.09,3.52,6.48
2020,9,53.22929,-2.301205,Cheshire East,80.59,9.41,3.91,6.09
2020,9,53.24336316,-2.769231579,Cheshire West and Chester,78.87,11.13,2.38,7.62
2020,9,56.13676667,-3.755716667,Clackmannanshire,81.4,8.6,5.18,4.82
2020,9,53.27466667,-3.781833333,Conwy,81.28,8.72,6.99,3.01
2020,9,50.338445,-4.956985,Cornwall,81.18,8.82,0.84,9.16
2020,9,52.43905,-1.4953,Coventry,81.45,8.55,2.11,7.89
2020,9,51.36222,-0.09864,Croydon,82.56,7.44,6.52,3.48
2020,9,54.556875,-3.153328571,Cumbria,82.73,7.27,1.37,8.63
2020,9,54.527,-1.5526,Darlington,79.59,10.41,5.23,4.77
2020,9,53.22842857,-3.398857143,Denbighshire,80.66,9.34,1.36,8.64
2020,9,52.92191429,-1.4837,Derby,80.93,9.07,3.92,6.08
2020,9,53.12000172,-1.489143103,Derbyshire,78.1,11.9,2.8,7.2
2020,9,54.97485,-7.34835,Derry and Strabane,79.89,10.11,6.99,3.01
2020,9,50.69579545,-3.719311364,Devon,80.54,9.46,5.44,4.56
2020,9,53.53558889,-1.136133333,Doncaster,82.67,7.33,1.14,8.86
2020,9,50.78630385,-2.228388462,Dorset,81.72,8.28,4.16,5.84
2020,9,52.49144615,-2.114861538,Dudley,78.45,11.55,2.68,7.32
2020,9,55.01490909,-3.784663636,Dumfries and Galloway,81.32,8.68,2.68,7.32
2020,9,56.4646,-2.9203,Dundee City,80.32,9.68,1.36,8.64
2020,9,54.74779643,-1.589642857,Durham,80.08,9.92,2.45,7.55
2020,9,51.5288625,-0.3293625,Ealing,81.09,8.91,4.22,5.78
2020,9,55.56655,-4.388391667,East Ayrshire,80.26,9.74,4.26,5.74
