CustomerId,InstitutionId,Country,City,Domain,FirstName,LastName,LatestCreditScore,Age,AgeGroup,AccountOpeningTime,Tenure,IsActive,DateTime,MonthNumber,Month,Year
87,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,472,34,Gen Y/Millennial,49.09,2,0,24:34.0,3,March,2020
68,14,United Kingdom,London,Retail Banking,FirstName,LastName,808,81,Baby Boomers,32.15,4,1,24:34.0,1,January,2020
54,1,Japan,Tokyo,Retail Banking,FirstName,LastName,634,64,Gen X,40.72,4,1,24:34.0,2,February,2020
2,5,Singapore,Singapore,Retail Banking,FirstName,LastName,517,70,Baby Boomers,38.1,4,1,24:34.0,2,February,2020
69,20,Columbia,Bogota,Retail Banking,FirstName,LastName,560,73,Baby Boomers,22.6,5,1,24:34.0,11,November,2019
37,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,626,62,Gen X,22.27,1,1,24:34.0,11,November,2019
130,17,Brazil,Rio,Retail Banking,FirstName,LastName,736,50,Gen X,23.35,4,1,24:35.0,9,September,2020
7,15,Ireland,Dublin,Retail Banking,FirstName,LastName,786,53,Gen X,20.29,2,1,24:35.0,9,September,2020
82,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,681,23,Gen Y/Millennial,33.66,4,1,24:34.0,1,January,2020
1,15,Ireland,Dublin,Retail Banking,FirstName,LastName,591,28,Gen Y/Millennial,24.91,3,1,24:34.0,11,November,2019
7,15,Ireland,Dublin,Retail Banking,FirstName,LastName,689,51,Gen X,45.09,3,1,24:34.0,3,March,2020
24,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,326,45,Gen X,35.78,1,1,24:34.0,6,June,2020
79,4,Australia,Melbourne,Retail Banking,FirstName,LastName,367,80,Baby Boomers,24.62,2,1,24:35.0,9,September,2020
74,13,France,Paris,Retail Banking,FirstName,LastName,811,42,Gen X,23.9,1,1,24:34.0,11,November,2019
74,14,United Kingdom,London,Retail Banking,FirstName,LastName,380,81,Baby Boomers,37.78,3,1,24:34.0,6,June,2020
61,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,302,59,Gen X,25.31,2,1,24:35.0,8,August,2020
138,7,India,Mumbai,Retail Banking,FirstName,LastName,398,47,Gen X,41.68,5,0,24:34.0,5,May,2020
29,3,Australia,Sydney,Retail Banking,FirstName,LastName,330,66,Baby Boomers,21.72,4,1,24:35.0,9,September,2020
7,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,730,57,Gen X,47.58,1,1,24:34.0,3,March,2020
16,4,Australia,Melbourne,Retail Banking,FirstName,LastName,560,81,Baby Boomers,24.23,1,1,24:35.0,8,August,2020
19,13,France,Paris,Retail Banking,FirstName,LastName,467,68,Baby Boomers,24.09,4,1,24:35.0,8,August,2020
24,20,Columbia,Bogota,Retail Banking,FirstName,LastName,494,55,Gen X,33.22,2,1,24:34.0,6,June,2020
31,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,602,24,Gen Y/Millennial,30.1,3,1,24:34.0,7,July,2020
9,13,France,Paris,Retail Banking,FirstName,LastName,692,51,Gen X,38.9,5,1,24:34.0,5,May,2020
33,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,312,38,Gen Y/Millennial,45.54,5,0,24:34.0,3,March,2020
38,7,India,Mumbai,Retail Banking,FirstName,LastName,340,79,Baby Boomers,27.51,4,1,24:34.0,12,December,2019
3,3,Australia,Sydney,Retail Banking,FirstName,LastName,715,36,Gen Y/Millennial,26.33,2,1,24:34.0,11,November,2019
99,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,779,32,Gen Y/Millennial,24.15,5,1,24:35.0,9,September,2020
91,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,397,36,Gen Y/Millennial,42.99,4,1,24:34.0,4,April,2020
34,13,France,Paris,Retail Banking,FirstName,LastName,691,39,Gen Y/Millennial,23.15,5,0,24:35.0,8,August,2020
12,11,Switzerland,Zurich,Retail Banking,FirstName,LastName,557,30,Gen Y/Millennial,37.93,3,1,24:34.0,6,June,2020
28,13,France,Paris,Retail Banking,FirstName,LastName,753,68,Baby Boomers,20.59,4,1,24:35.0,9,September,2020
1,9,Hungary,Budapest,Retail Banking,FirstName,LastName,736,21,Gen Y/Millennial,28.13,4,1,24:34.0,7,July,2020
7,5,Singapore,Singapore,Retail Banking,FirstName,LastName,532,64,Gen X,45.17,5,1,24:34.0,4,April,2020
27,4,Australia,Melbourne,Retail Banking,FirstName,LastName,900,26,Gen Y/Millennial,27.57,4,0,24:35.0,8,August,2020
235,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,734,28,Gen Y/Millennial,23.35,4,0,24:35.0,9,September,2020
82,7,India,Mumbai,Retail Banking,FirstName,LastName,867,62,Gen X,42.68,4,1,24:34.0,4,April,2020
34,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,677,69,Baby Boomers,29.02,4,1,24:35.0,7,July,2020
175,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,788,38,Gen Y/Millennial,37.64,2,1,24:34.0,5,May,2020
51,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,830,29,Gen Y/Millennial,42.26,2,1,24:34.0,4,April,2020
24,5,Singapore,Singapore,Retail Banking,FirstName,LastName,453,21,Gen Y/Millennial,39.5,2,0,24:34.0,5,May,2020
98,1,Japan,Tokyo,Retail Banking,FirstName,LastName,547,26,Gen Y/Millennial,25.71,1,0,24:34.0,12,December,2019
58,17,Brazil,Rio,Retail Banking,FirstName,LastName,591,54,Gen X,24.03,5,1,24:34.0,12,December,2019
105,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,688,77,Baby Boomers,40.62,5,1,24:34.0,2,February,2020
49,13,France,Paris,Retail Banking,FirstName,LastName,798,51,Gen X,38.46,5,1,24:34.0,2,February,2020
104,17,Brazil,Rio,Retail Banking,FirstName,LastName,601,43,Gen X,30.79,4,1,24:34.0,1,January,2020
32,1,Japan,Tokyo,Retail Banking,FirstName,LastName,892,67,Baby Boomers,28.14,2,1,24:34.0,12,December,2019
57,10,Italy,Milano,Retail Banking,FirstName,LastName,731,63,Gen X,24.98,4,1,24:35.0,9,September,2020
4,8,United Arab Emirates,Dubai,Retail Banking,FirstName,LastName,566,41,Gen X,50.33,5,1,24:34.0,3,March,2020
44,20,Columbia,Bogota,Retail Banking,FirstName,LastName,891,29,Gen Y/Millennial,28.98,4,1,24:34.0,1,January,2020
28,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,868,24,Gen Y/Millennial,33.6,5,1,24:34.0,1,January,2020
18,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,789,21,Gen Y/Millennial,31.28,4,0,24:34.0,1,January,2020
200,7,India,Mumbai,Retail Banking,FirstName,LastName,870,69,Baby Boomers,31.87,4,1,24:34.0,7,July,2020
10,4,Australia,Melbourne,Retail Banking,FirstName,LastName,810,79,Baby Boomers,21.5,5,1,24:35.0,9,September,2020
28,20,Columbia,Bogota,Retail Banking,FirstName,LastName,429,55,Gen X,23.38,1,1,24:34.0,10,October,2019
74,13,France,Paris,Retail Banking,FirstName,LastName,430,60,Gen X,29.84,5,1,24:35.0,7,July,2020
7,5,Singapore,Singapore,Retail Banking,FirstName,LastName,595,45,Gen X,26.97,5,0,24:35.0,8,August,2020
47,14,United Kingdom,London,Retail Banking,FirstName,LastName,740,53,Gen X,21.36,3,1,24:34.0,11,November,2019
70,1,Japan,Tokyo,Retail Banking,FirstName,LastName,618,72,Baby Boomers,19.96,4,1,24:35.0,9,September,2020
84,1,Japan,Tokyo,Retail Banking,FirstName,LastName,718,75,Baby Boomers,19.52,5,1,24:34.0,10,October,2019
37,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,581,65,Baby Boomers,22.97,1,1,24:35.0,8,August,2020
118,13,France,Paris,Retail Banking,FirstName,LastName,782,41,Gen X,19.93,3,1,24:35.0,9,September,2020
33,20,Columbia,Bogota,Retail Banking,FirstName,LastName,513,67,Baby Boomers,32.21,5,1,24:35.0,7,July,2020
66,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,490,20,Gen Y/Millennial,32.11,4,0,24:35.0,7,July,2020
43,17,Brazil,Rio,Retail Banking,FirstName,LastName,768,67,Baby Boomers,45.76,4,1,24:34.0,3,March,2020
63,7,India,Mumbai,Retail Banking,FirstName,LastName,857,24,Gen Y/Millennial,36.07,3,1,24:34.0,6,June,2020
12,9,Hungary,Budapest,Retail Banking,FirstName,LastName,886,59,Gen X,29.24,1,1,24:34.0,1,January,2020
56,20,Columbia,Bogota,Retail Banking,FirstName,LastName,482,19,Gen Y/Millennial,22.54,2,1,24:34.0,11,November,2019
51,20,Columbia,Bogota,Retail Banking,FirstName,LastName,379,24,Gen Y/Millennial,39.78,3,1,24:34.0,5,May,2020
22,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,577,19,Gen Y/Millennial,25.88,5,1,24:34.0,12,December,2019
34,15,Ireland,Dublin,Retail Banking,FirstName,LastName,423,29,Gen Y/Millennial,21.64,3,1,24:35.0,9,September,2020
32,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,334,38,Gen Y/Millennial,39.2,3,1,24:34.0,5,May,2020
39,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,892,64,Gen X,21.38,2,1,24:35.0,9,September,2020
22,3,Australia,Sydney,Retail Banking,FirstName,LastName,595,35,Gen Y/Millennial,23.48,5,1,24:35.0,9,September,2020
12,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,800,69,Baby Boomers,43.71,5,1,24:34.0,4,April,2020
31,7,India,Mumbai,Retail Banking,FirstName,LastName,512,22,Gen Y/Millennial,23.4,1,1,24:35.0,9,September,2020
117,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,365,27,Gen Y/Millennial,22.91,1,1,24:35.0,8,August,2020
86,1,Japan,Tokyo,Retail Banking,FirstName,LastName,558,56,Gen X,36.13,5,1,24:34.0,5,May,2020
122,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,483,79,Baby Boomers,37.18,3,1,24:34.0,5,May,2020
21,20,Columbia,Bogota,Retail Banking,FirstName,LastName,535,20,Gen Y/Millennial,49.3,4,0,24:34.0,3,March,2020
23,20,Columbia,Bogota,Retail Banking,FirstName,LastName,872,37,Gen Y/Millennial,18.44,1,1,24:34.0,10,October,2019
49,1,Japan,Tokyo,Retail Banking,FirstName,LastName,582,35,Gen Y/Millennial,22.8,4,1,24:34.0,10,October,2019
40,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,443,21,Gen Y/Millennial,41.84,5,1,24:34.0,5,May,2020
60,17,Brazil,Rio,Retail Banking,FirstName,LastName,598,78,Baby Boomers,33.65,5,1,24:34.0,1,January,2020
9,16,Finland,Helsinki,Retail Banking,FirstName,LastName,472,81,Baby Boomers,36.72,2,1,24:34.0,2,February,2020
105,7,India,Mumbai,Retail Banking,FirstName,LastName,372,73,Baby Boomers,31.12,1,1,24:34.0,1,January,2020
4,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,419,78,Baby Boomers,22.62,5,1,24:34.0,11,November,2019
161,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,835,50,Gen X,27.95,1,1,24:34.0,12,December,2019
27,15,Ireland,Dublin,Retail Banking,FirstName,LastName,465,45,Gen X,24.18,5,1,24:35.0,9,September,2020
56,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,367,30,Gen Y/Millennial,32.24,2,0,24:34.0,1,January,2020
31,13,France,Paris,Retail Banking,FirstName,LastName,621,37,Gen Y/Millennial,36.61,3,0,24:34.0,2,February,2020
13,15,Ireland,Dublin,Retail Banking,FirstName,LastName,456,22,Gen Y/Millennial,21.45,4,0,24:34.0,11,November,2019
32,1,Japan,Tokyo,Retail Banking,FirstName,LastName,612,19,Gen Y/Millennial,22.48,4,1,24:34.0,11,November,2019
10,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,816,61,Gen X,34.98,3,1,24:34.0,6,June,2020
37,8,United Arab Emirates,Dubai,Retail Banking,FirstName,LastName,659,48,Gen X,23.43,1,1,24:35.0,8,August,2020
2,13,France,Paris,Retail Banking,FirstName,LastName,638,58,Gen X,25.97,2,1,24:34.0,11,November,2019
62,1,Japan,Tokyo,Retail Banking,FirstName,LastName,425,47,Gen X,25.77,4,1,24:35.0,8,August,2020
14,9,Hungary,Budapest,Retail Banking,FirstName,LastName,465,52,Gen X,27.31,2,1,24:35.0,8,August,2020
86,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,302,44,Gen X,49.89,5,1,24:34.0,3,March,2020
27,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,463,71,Baby Boomers,21.4,1,1,24:35.0,9,September,2020
88,1,Japan,Tokyo,Retail Banking,FirstName,LastName,703,70,Baby Boomers,43.77,4,1,24:34.0,4,April,2020
9,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,488,62,Gen X,23.85,2,1,24:35.0,8,August,2020
82,13,France,Paris,Retail Banking,FirstName,LastName,369,42,Gen X,24.31,3,1,24:35.0,9,September,2020
38,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,743,43,Gen X,33.02,1,1,24:35.0,7,July,2020
39,4,Australia,Melbourne,Retail Banking,FirstName,LastName,517,36,Gen Y/Millennial,23.16,4,1,24:35.0,9,September,2020
59,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,549,55,Gen X,43.56,2,1,24:34.0,4,April,2020
18,9,Hungary,Budapest,Retail Banking,FirstName,LastName,415,39,Gen Y/Millennial,22.12,3,1,24:35.0,9,September,2020
83,1,Japan,Tokyo,Retail Banking,FirstName,LastName,607,63,Gen X,24.45,3,1,24:34.0,12,December,2019
27,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,382,32,Gen Y/Millennial,29.46,2,0,24:34.0,12,December,2019
39,14,United Kingdom,London,Retail Banking,FirstName,LastName,359,36,Gen Y/Millennial,25.28,3,1,24:35.0,8,August,2020
193,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,651,19,Gen Y/Millennial,46.86,3,1,24:34.0,3,March,2020
46,17,Brazil,Rio,Retail Banking,FirstName,LastName,797,24,Gen Y/Millennial,37.59,5,1,24:34.0,6,June,2020
33,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,816,21,Gen Y/Millennial,50.38,2,0,24:34.0,3,March,2020
108,7,India,Mumbai,Retail Banking,FirstName,LastName,341,38,Gen Y/Millennial,39.44,1,0,24:34.0,2,February,2020
24,13,France,Paris,Retail Banking,FirstName,LastName,610,24,Gen Y/Millennial,22.62,4,1,24:35.0,9,September,2020
6,8,United Arab Emirates,Dubai,Retail Banking,FirstName,LastName,626,46,Gen X,38.22,3,0,24:34.0,5,May,2020
21,17,Brazil,Rio,Retail Banking,FirstName,LastName,366,34,Gen Y/Millennial,23.85,2,0,24:35.0,8,August,2020
78,17,Brazil,Rio,Retail Banking,FirstName,LastName,354,19,Gen Y/Millennial,24.25,4,1,24:35.0,9,September,2020
82,1,Japan,Tokyo,Retail Banking,FirstName,LastName,854,67,Baby Boomers,36.88,3,1,24:34.0,6,June,2020
26,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,802,81,Baby Boomers,39.91,1,0,24:34.0,5,May,2020
20,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,723,19,Gen Y/Millennial,20.85,5,1,24:34.0,10,October,2019
36,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,415,30,Gen Y/Millennial,34.61,4,1,24:34.0,1,January,2020
9,11,Switzerland,Zurich,Retail Banking,FirstName,LastName,793,21,Gen Y/Millennial,25.6,3,1,24:34.0,11,November,2019
58,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,808,24,Gen Y/Millennial,22.35,2,1,24:34.0,10,October,2019
