Symbol,Name,Url,Date_Published,Description,Sentiment,Positive_Score,Negative_Score,Neutral_Score
PG,Michigan State at Maryland Big Ten tournament tipoff: Matchup analysis and a prediction,https://www.lansingstatejournal.com/story/sports/columnists/graham-couch/2021/03/10/michigan-state-basketball-msu-maryland-big-ten-tournament-prediction-vegas-line-how-to-watch/6930476002/,2021-03-10T21:12:00.0000000Z,C (34) Julius Marble (6-8) 4.0 SF (25) Malik Hall (6-7) 4.2 SF (0) Aaron Henry (6-6) 15.5 SG (1) Joshua Langford (6-5) 9.8 PG (2) Rocket Watts (6-2) 7.8 F (24) Donta Scott (6-7) 11.2 F (25) Jarius Hamilton (6-8) 6.6 G (2) Aaron Wiggins (6-6) 14.0 G (11 ...,neutral,0.0,0.0,1.0
PG,PG&E urges customers have a plan for upcoming weather systems,https://lakeconews.com/news/community/68390-pg-e-urges-customers-have-a-plan-for-upcoming-weather-systems,2021-03-10T09:43:00.0000000Z,"After an unusually dry February across much of Northern and Central California, there’s finally some potential for rain in the weather forecast.",neutral,0.05,0.26,0.69
PG,"Wuhan wet market is most likely origin of Covid pandemic, WHO scientists say",http://www.msn.com/en-gb/news/newslondon/wuhan-wet-market-is-most-likely-origin-of-covid-pandemic-who-scientists-say/ar-BB1esRrl,2021-03-10T22:23:00.0000000Z,"Dr Marion PG Koopmans, head of viroscience at University Medical Centre Rotterdam, said: “We discussed the research programmes, the routine testing programmes, the way they work, what they had done in terms of health monitoring and testing of staff.",neutral,0.06,0.01,0.93
PG,Some CT police non-emergency phone lines down,https://www.msn.com/en-us/news/crime/some-ct-police-non-emergency-phone-lines-down/ar-BB1es2pg,2021-03-10T15:54:00.0000000Z,A file photo of the emergency lights on a police cruiser. Non-emergency phone lines to Connecticut State Police troops and various local police departments are down Wednesday morning. State police reported the issue shortly before 10 a.m. Wallingford ...,negative,0.02,0.71,0.27
PG,"Storm brings heavy rain to Central Valley, snow to the Sierra Nevada",https://news.yahoo.com/storm-brings-heavy-rain-central-201939647.html,2021-03-10T20:19:00.0000000Z,"PG&E says hundreds of its customers have lost power as a winter storm moves through Central California, bringing rain, wind and snow.",negative,0.0,0.99,0.01
PG,Do The Procter & Gamble Company (PG) beta value of 0.41 signposts another twist?,https://investchronicle.com/2021/03/10/do-the-procter-gamble-company-pg-beta-value-of-0-41-signposts-another-twist/,2021-03-10T16:30:00.0000000Z,"For the readers interested in the stock health of The Procter & Gamble Company (PG). It is currently valued at $126.18. When the transactions were called off in the previous session, Stock hit the highs of $128.",positive,0.94,0.0,0.06
PG,California utility PG&E says batteries will help it meet renewable energy and reliability goals,https://www.energy-storage.news/news/california-utility-pge-says-batteries-will-help-it-meet-renewable-energy-an,2021-03-10T05:33:00.0000000Z,"Pacific Gas & Electric (PG&E), one of California’s three main investor-owned utilities, has said that 1,400MW of battery storage is to be deployed in its service area by the end of 2023 will keep the company on-track to meet statewide renewable energy goals “while ensuring grid reliability”.",neutral,0.03,0.0,0.97
PG,PG: Psycho Goreman Review,https://hnmag.ca/review/pg-psycho-goreman-review/,2021-03-10T13:33:00.0000000Z,"PG Psycho Goreman does not inspire confidence in its opening moments. I knew what I was getting into, adjusting my expectations accordingly, yet I still found myself thinking “OK, here we go,",mixed,0.26,0.63,0.11
PG,PG&E Delivers Over 35% Renewable Energy to Customers,https://solarindustrymag.com/pge-delivers-over-35-renewable-energy-to-customers,2021-03-10T15:39:00.0000000Z,"Pacific Gas and Electric Co. (PG&E), a subsidiary of PG&E Corp., says it has exceeded California’s Renewables Portfolio Standard (RPS) goal requiring energy providers to deliver 33% renewable energy by the end of 2020.",neutral,0.13,0.01,0.86
PG,California Utility Exceeds RPS Renewable Delivery Goals,https://nawindpower.com/california-utility-exceeds-rps-renewable-delivery-goals,2021-03-10T15:42:00.0000000Z,"Pacific Gas and Electric Co. (PG&E), a subsidiary of PG&E Corp., says it has exceeded California’s Renewables Portfolio Standard (RPS) goal requiring energy providers to deliver 33% renewable energy by the end of 2020.",neutral,0.13,0.01,0.86
PG,PG&E Tuesday Morning Power Outage Update for the Yosemite Division – Includes Mariposa County and Eastern Madera County,https://goldrushcam.com/sierrasuntimes/index.php/news/local-news/28513-pg-e-tuesday-morning-power-outage-update-for-the-yosemite-division-includes-mariposa-county-and-eastern-madera-county?tmpl=component,2021-03-10T19:59:00.0000000Z,"Currently we have 1,700 customers out in our Yosemite Division, with the outages scattered between Coarsegold, Oakhurst, Mariposa and other areas. There are about 830 customers out in Oakhurst, 300 in Coarsegold and 200 in Mariposa,",neutral,0.01,0.1,0.89
PG,How a Small California Town is Charting Its Own Course to Energy Resilience,https://www.strongtowns.org/journal/2021/3/10/how-a-small-california-town-is-charting-its-own-course-to-energy-resilience,2021-03-10T21:00:00.0000000Z,"The farming town of Gonzales, California (pop. 9,000) is finding a way. As described in a recent story on KCRW, Gonzales is creating California’s largest multi-customer microgrid. Microgrids are local power grids that can be either separate from,",neutral,0.04,0.01,0.95
PG,Sonoma Clean Power launches “Bike Electric” program,https://www.sonomawest.com/cloverdale_reveille/news/sonoma-clean-power-launches-bike-electric-program/article_dcfad6e4-81f3-11eb-b68f-cbdb2bcd915a.html,2021-03-10T22:51:00.0000000Z,"According to a statement released March 8, Sonoma Clean Power (SCP) is launching a new program focused on connecting income-qualified customers in need of clean, personal transportation with incentives for electric bicycles (eBikes).",neutral,0.06,0.0,0.94
PG,SPECIAL REPORT: Reliability of alternative energy to power grid,https://keyt.com/news/santa-maria-north-county/2021/03/10/special-report-reliability-of-alternative-energy-to-power-grid/,2021-03-10T18:07:00.0000000Z,"Local, renewable energy generation and storage is seen as key to protecting the power grid during events like wildfire, earthquakes and extreme weather.",neutral,0.13,0.02,0.85
PG,How the Denim Industry Is Navigating Protective Textile Treatments,https://sourcingjournal.com/denim/denim-mills/antiviral-finishing-denim-viraloff-viroblock-coronavirus-sustainability-266904/,2021-03-10T19:07:00.0000000Z,"In the time of Covid-19, the denim industry explores protective textile treatments including antibacterial finishing technologies.",neutral,0.0,0.0,1.0
PG,Retro Horror/Comedy “PG: PSYCHO GOREMAN” On DVD & Blu-ray March 16th,https://www.rue-morgue.com/retro-horror-comedy-pg-psycho-goreman-on-dvd-blu-ray-march-16th/,2021-03-10T17:44:00.0000000Z,"RLJE Films, a business unit of AMC Networks, and Shudder, AMC Networks’ streaming service for horror, thriller, and the supernatural will release the horror/comedy, PG: PSYCHO GOREMAN, on DVD and Blu-ray on March 16,",negative,0.0,0.97,0.03
PG,"A mix of youth and experience, PG Cougars finalize roster",https://www.myprincegeorgenow.com/137621/a-mix-of-youth-and-experience-pg-cougars-finalize-roster/,2021-03-10T21:32:00.0000000Z,"The Prince George Cougars set their roster for the upcoming regular season,  consisting of 26 players including three goaltenders, eight* defenceman, and ... more ›",neutral,0.0,0.0,1.0
PG,PG&E Corporation [PCG] Stock trading around $11.16 per share: What’s Next?,https://dbtnews.com/2021/03/10/pge-corporation-pcg-stock-trading-around-11-16-per-share-whats-next/,2021-03-10T01:24:00.0000000Z,"PCG] gained 2.86% on the last trading session, reaching $11.16 price per share at the time. The company report on March 8, 2021 that PG&E to Customers: Have a Plan for Upcoming Weather Systems. After a Very Dry February in Much of Northern and Central California,",neutral,0.02,0.09,0.89
PG,California Regulators Push Utilities to Bolster Summer Grid Reliability,https://www.naturalgasintel.com/california-regulators-push-utilities-to-bolster-summer-grid-reliability/,2021-03-10T21:41:00.0000000Z,"In an attempt to avoid a repeat of last summer’s rolling blackouts, California regulators have proposed a set of actions by the power utilities to add",negative,0.0,1.0,0.0
PG,Two lawsuits blame Pacific Power for Beachie Creek Fire,https://www.kdrv.com/content/news/Two-lawsuits-blame-Pacific-Power-for-Beachie-Creek-Fire-573960291.html,2021-03-10T21:31:00.0000000Z,"Two mass action lawsuits were filed on Wednesday, blaming Pacific Power parent company PacifiCorp for the damage caused by the Beachie Creek fire in 2020. Local law firm Johnson Johnson Lucas & Middleton is partnering with Edelson PC,",negative,0.0,1.0,0.0
PG,Immanuel Quickley “Walking In My Purpose” Episode 1 | New York Knicks PG Path To The NBA,https://ballislife.com/immanuel-quickley-walking-in-my-purpose-episode-1-new-york-knicks-pg-path-to-the-nba/,2021-03-10T18:08:00.0000000Z,"Immanuel Quickley is one of the bright young rookies in the National Basketball Association, but his journey to be selected in the 2020 NBA Draft has been one to remember. From a little-known town in Maryland called Havre de Grace,",positive,0.67,0.02,0.31
PG,PG Electroplast acquires industrial land for capacity expansion,https://www.business-standard.com/article/news-cm/pg-electroplast-acquires-industrial-land-for-capacity-expansion-121031001193_1.html,2021-03-10T13:01:00.0000000Z,The industrial land acquired will be used to expand existing facility into a 20 acre integrated manufacturing campus and will enable the Company to significantly improve both its capabilities and capa,neutral,0.13,0.0,0.87
PG,Disney Does It Again With ‘Raya And The Last Dragon’,https://www.journal-topics.com/articles/disney-does-it-again-with-raya-and-the-last-dragon/,2021-03-10T22:00:00.0000000Z,"\"\"\"Raya and the Last Dragon\"\" (108 min",Rated PG for some perilous fantasy-action sequences,some scary images,"and thematic elements). 9 out of 10 Walt Disney began his incredible career in an\"",mixed
PG,"House Republicans Call For Bipartisanship in Police Reform Debate, Rally Behind Senate Package",https://www.marylandmatters.org/2021/03/10/house-republicans-call-for-bipartisanship-in-police-reform-debate-rally-behind-senate-package/,2021-03-10T21:39:00.0000000Z,The House Minority Caucus came together in opposition to House Speaker Adrienne Jones’ sweeping policing bill Wednesday afternoon.,neutral,0.03,0.48,0.49
PG,US IPA further tightens although supply not as limited as some other propylene derivatives,https://www.icis.com/explore/resources/news/2021/03/10/10615841/us-ipa-further-tightens-although-supply-not-as-limited-as-some-other-propylene-derivatives,2021-03-10T22:15:00.0000000Z,"US isopropanol supply has tightened due to production issues resulting from last month's winter weather event in Texas, and the market is seeing rising costs of propylene which had begun several months prior.",negative,0.01,0.94,0.05
PG,"With double-bye, UTEP women eager to make noise in C-USA Tournament",https://kvia.com/sports/2021/03/10/with-double-bye-utep-wbb-eager-to-make-noise-in-c-usa-tournament/,2021-03-10T22:49:00.0000000Z,"The Owls were the only team to sweep the Miners in the regular season. Leading the Miners will be Sophomore PG Katia Gallegos, who was just named to the C-USA 1st Team All-Conference this week ...",neutral,0.09,0.07,0.84
PG,Supervisors discuss how to use $22 million from PG&E settlement,https://www.advocate-news.com/2021/03/10/supervisors-discuss-how-to-use-22-million-from-pge-settlement/,2021-03-10T15:17:00.0000000Z,"UKIAH — The Mendocino County Board of Supervisors found they had discrepancies between how they intended to use $22 million in PG&E settlement funds, as they held their first discussions Tuesday. The board also received their regular COVID-19 update ...",neutral,0.01,0.06,0.93
PG,BRYN MAWR TRUST Co Reduces Holdings in The Procter & Gamble Company (NYSE:PG),https://www.modernreaders.com/news/2021/03/09/bryn-mawr-trust-co-reduces-holdings-in-the-procter-gamble-company-nysepg.html,2021-03-10T00:01:00.0000000Z,"BRYN MAWR TRUST Co decreased its holdings in shares of The Procter & Gamble Company (NYSE:PG) by 1.1% during the fourth quarter, Holdings Channel.com reports. The fund owned 176,647 shares of the company’s stock after selling 1,",neutral,0.1,0.03,0.87
PG,"NBE assures availability of NEET PG 2021 testing centres to Tamil Nadu, Puducherry Candidates",https://medicaldialogues.in/news/health/nbe/nbe-assures-availability-of-neet-pg-2021-testing-centres-to-tamil-nadu-puducherry-candidates-75370,2021-03-10T09:33:00.0000000Z,"Chennai: Clearing the confusion on the availability of testing centres for NEET PG candidates from Tamil Nadu and Puducherry, the NBE has clarified that it will try its best to accommodate them",positive,0.64,0.11,0.25
PG,"Review: In 'Yes Day,' kids get their way for 24 hours",https://www.yourconroenews.com/entertainment/article/Review-In-Yes-Day-kids-get-their-way-for-24-16014760.php,2021-03-10T23:21:00.0000000Z,"For some, the idea had real appeal not just for giving kids a shot at decision-making freedom but for momentarily relieving parents of the burden of constant disapproval. One parent, in particular, took to “Yes Day”:.",negative,0.01,0.99,0.0
PG,Intersect Youth and Family Services in PG keeping up with demand,https://www.myprincegeorgenow.com/137605/intersect-youth-and-family-services-in-pg-keeping-up-with-demand/,2021-03-10T16:21:00.0000000Z,The number of Prince George children and youth needing support from Intersect Youth and Family Services usually ticks along at around 15 ... more ›,neutral,0.27,0.01,0.72
