Country,Product_Category,Product,Channel,Gender,Sessions,Device_Category,Sources,Conversations,Page,Visits,Unique_Visitors,Browser,Sentiment,Duration_min,Region,Customer_Segment,Daily_Users,Conversion_Rate,Return_Visitors,Tweets,Retweets,Hashtags,Campaign_Name
Japan,Helmet,Carbon XTR,Online,Female,903,Mobile,Others,Twitter,HomePage,593,188,Edge,Neutral,5,Asia Pacific,Gen X (60 – 80s),368,29,188,1942,37,Funky,Fun with Colors
Japan,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 10.15 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Male,521,Tablet,Others,Forum,Shipping Details,428,150,Edge,Neutral,7,South America,Boomer; GenX; GenY; GenZ,289,26,107,1553,30,Premium,Wheels That Matter
Germany,Alloy Wheel,WHEEL SUPERCHROME12.15 X 23.02 SUPER SINGLE 285 PCD 26 BOLT,Online,Male,982,Mobile,Direct,Forum,Shipping Details,499,172,Safari,Negative,3,South America,Boomer; GenX; GenY; GenZ,471,39,198,1930,26,Sunglasses,Racer Club
Japan,Alloy Wheel,WHEEL CARBON FIBER 12.15 X 23.02 335 PCD 26 BOLT,Online,Male,523,Mobile,Google,Facebook,Products,490,82,Edge,Positive,2,Asia Pacific,Gen Y (80 – 2000s),282,24,82,1060,38,StoneAge,Racer Club
Japan,Binoculars,DX Racivision PRO 10x42,Online,Other,853,Tablet,Others,Facebook,HomePage,575,105,Edge,Positive,4,Asia Pacific,Gen Y (80 – 2000s),365,45,105,1313,42,BinoTheDino,Beyond Wheels
Japan,Sunglasses,SportBand Flak RADR ,Online,Female,670,Tablet,Direct,Facebook,HomePage,403,114,Edge,Positive,8,Europe,Boomer; GenX; GenY; GenZ,455,40,132,629,39,OffRoadTires,Hit the Track
Japan,Brake Pad,Organic PPST,Online,Female,590,Mobile,Others,Facebook,Products,490,82,Edge,Positive,2,Asia Pacific,Gen Y (80 – 2000s),282,24,82,805,38,RubberToTheRoad,Racer Club
Japan,Alloy Wheel,WHEEL ALLOY STEEL SUPERCHROME 10.15 X 23.02 335 PCD 32 BOLT 10 STUD,Online,Male,831,Tablet,Facebook,Facebook,Products,519,190,Edge,Positive,4,North & Central America,Boomer; GenX; GenY; GenZ,299,34,81,921,47,AttackTheTrack,Wheels That Matter
Germany,Sunglasses,NovaVision Track,Online,Male,753,Mobile,Direct,Twitter,Products,498,139,Safari,Neutral,8,North & Central America,Boomer; GenX; GenY; GenZ,284,31,96,852,30,RedHotRuby,Get Sporty
Japan,Alloy Wheel,WHEEL SUPERCHROME 10.15 X 23.02. 335 PCD 26 BOLT 10 STUD,Online,Female,716,Tablet,Bing,Facebook,HomePage,427,162,Edge,Positive,3,Asia Pacific,Gen X (60 – 80s),439,28,162,583,50,LetsRace,Racer Club
Japan,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 10.15 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Female,503,Mobile,Facebook,Blogs,HomePage,439,67,Edge,Positive,2,Asia Pacific,Gen Y (80 – 2000s),453,21,67,1114,30,SportsConvertible,Wheels That Matter
Japan,Sunglasses,Shark NXT Field Track,Online,Female,633,Mobile,Google,Twitter,HomePage,568,177,Edge,Neutral,3,Europe,Gen Y (80 – 2000s),492,34,177,1450,44,RainbowRocks,Fun with Colors
Japan,Sunglasses,PlayMax Field,Online,Fem; Male,1292,Desktop,Bing,Blogs,HomePage,427,162,Edge,Positive,3,Asia Pacific,Gen X (60 – 80s),439,28,162,1313,61,Sunglasses,Get Sporty
Japan,Brake Pad,Low Metallic NAO 35XST,Online,Fem; Male,1277,Desktop,Google,Facebook,Products,498,159,Edge,Neutral,3,North & Central America,Gen X (60 – 80s),480,47,159,787,46,BurnRubber,Beyond Wheels
Germany,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 12.25 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Female,685,Mobile,Direct,Forum,Contact Us,519,166,Safari,Positive,2,North & Central America,Gen Z (2000s - now),403,27,166,1148,43,GoCart,Racer Club
Japan,Sunglasses,SportBand Flak RADR ,Online,Male,840,Tablet,Others,Facebook,Products,565,165,Edge,Neutral,1,Asia Pacific,Gen Z (2000s - now),322,35,165,1247,25,TealNoFeel,Fun with Colors
Japan,Sunglasses,Shark Track,Online,Male,1285,Tablet,Yahoo,Facebook,HomePage,403,114,Edge,Positive,8,Europe,Boomer; GenX; GenY; GenZ,455,40,132,593,36,SportsConvertible,Wheels of Steel
Japan,Helmet,Alienzone Black Matte,Online,Female,558,Mobile,Others,Forum,HomePage,521,138,Edge,Neutral,5,Europe,Baby Boomers (45 – 60s),287,17,138,1053,26,SportsConvertible,Hit the Track
Japan,Alloy Wheel,WHEEL FORGED 10.15 X 23.02 285 PCD 26 BOLT 10 STUD,Online,Fem; Male,1296,Mobile,Others,Blogs,Products,565,165,Edge,Neutral,1,Asia Pacific,Gen Z (2000s - now),322,35,165,852,37,LetsRace,Wheels of Steel
Japan,Hat,Fedora,Online,Female,893,Tablet,Others,Facebook,Products,415,193,Edge,Neutral,4,North & Central America,Gen Z (2000s - now),201,12,193,1166,38,NeedForSpeed,Beyond Wheels
Germany,Helmet,Carbon XTR,Online,Female,822,Mobile,Facebook,Facebook,Contact Us,408,95,Safari,Negative,4,North & Central America,Gen X (60 – 80s),473,32,95,1238,54,TitaniumWheel,Hit the Track
Japan,Sunglasses,Sportax RADR,Online,Male,1265,Desktop,Google,Facebook,HomePage,515,126,Edge,Negative,4,Europe,Boomer; GenX; GenY; GenZ,294,25,166,1113,40,HotRide,Get Sporty
Japan,Spoiler,Roof?Spoiler,Online,Male,540,Tablet,Direct,Facebook,HomePage,568,177,Edge,Neutral,3,Europe,Gen Y (80 – 2000s),492,34,177,1301,47,RaceTrack,Wheels of Steel
Japan,Alloy Wheel,SLEEVE NUT M22 X 1.5 MM 32MM HEX CAST STEEL SPINNER USE,Online,Male,753,Mobile,Direct,Twitter,Products,539,93,Edge,Negative,3,Europe,Baby Boomers (45 – 60s),242,34,93,1070,21,NightFight,Racer Club
Japan,Sunglasses,Sportax Path,Online,Male,818,Tablet,Google,Forum,HomePage,410,101,Edge,Positive,3,South America,Gen Y (80 – 2000s),413,48,101,1789,93,Anytime,Racer Club
Japan,Helmet,Warrior Hulk,Online,Male,523,Mobile,Google,Facebook,HomePage,575,105,Edge,Positive,4,Asia Pacific,Gen Y (80 – 2000s),365,45,105,553,54,TealNoFeel,Hit the Track
Germany,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 10.15 X 23.02 285 PCD 26 10 STUD,Online,Fem; Male,1295,Desktop,Google,Twitter,Contact Us,543,97,Safari,Positive,5,Asia Pacific,Gen Y (80 – 2000s),441,49,97,1144,30,MetalWheel,Racer Club
Japan,Sunglasses,Shark NXT Field Track,Online,Other,506,Mobile,Others,Facebook,HomePage,596,61,Edge,Positive,1,Europe,Gen X (60 – 80s),422,45,61,1528,47,RaceEachother,Beyond Wheels
Japan,Alloy Wheel,WHEEL ADVANCED COMPOSITE 17.5 X 6.75 225 PCD 26 BOLT 10 STUD,Online,Male,831,Tablet,Facebook,Facebook,HomePage,521,138,Edge,Neutral,5,Europe,Baby Boomers (45 – 60s),287,17,138,961,46,AlloyWheel,Racer Club
Japan,Brake Pad,Low Metallic NAO 33XST,Online,Male,555,Mobile,Yahoo,Twitter,HomePage,430,178,Edge,Positive,4,Europe,Boomer; GenX; GenY; GenZ,265,45,118,851,33,EmergencyBraking,Beyond Wheels
Japan,Spoiler,Lighted?Spoiler,Online,Fem; Male,1256,Desktop,Bing,Blogs,HomePage,458,117,Edge,Neutral,3,South America,Gen X (60 – 80s),418,49,117,937,85,RaceEachother,Hit the Track
Japan,Spoiler,Roof?Spoiler,Online,Fem; Male,511,Mobile,Yahoo,Twitter,HomePage,439,67,Edge,Positive,2,Asia Pacific,Gen Y (80 – 2000s),453,21,67,1389,23,Racing,Beyond Wheels
Germany,Helmet,Alienzone Black Matte,Online,Female,534,Tablet,Others,Twitter,Shipping Details,405,137,Safari,Negative,5,Europe,Gen Y (80 – 2000s),463,41,137,1544,28,RainbowRocks,Beyond Wheels
Japan,Hat,Fedora,Online,Female,1260,Mobile,Others,Blogs,Contact Us,582,171,Edge,Negative,6,Asia Pacific,Boomer; GenX; GenY; GenZ,275,37,132,1272,20,TitaniumWheel,Racer Club
Japan,Sunglasses,Sportax RADR,Online,Female,851,Mobile,Google,Blogs,Products,539,93,Edge,Negative,3,Europe,Baby Boomers (45 – 60s),242,34,93,583,47,RaceTrack,Wheels of Steel
Japan,Sunglasses,Shark Track,Online,Female,576,Tablet,Others,Blogs,HomePage,448,106,Edge,Positive,4,Asia Pacific,Gen X (60 – 80s),270,48,106,1366,39,GettingTraction,Racer Club
Japan,Spoiler,Pedestal?Spoiler,Online,Fem; Male,1270,Tablet,Facebook,Forum,HomePage,430,146,Edge,Neutral,1,South America,Baby Boomers (45 – 60s),266,39,146,1120,58,NightFight,Wheels of Steel
Japan,Alloy Wheel,WHEEL INSIDE POLISH 10.15 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Female,752,Mobile,Bing,Twitter,HomePage,403,114,Edge,Positive,8,Europe,Boomer; GenX; GenY; GenZ,455,40,132,990,40,RedHotRuby,Racer Club
Germany,Hat,Fedora,Online,Male,602,Tablet,Bing,Blogs,Contact Us,415,182,Safari,Positive,3,Europe,Gen Z (2000s - now),380,50,182,779,23,RaceTrack,Fun with Colors
Japan,Spoiler,Front?Spoiler,Online,Female,636,Desktop,Yahoo,Facebook,HomePage,459,108,Edge,Neutral,4,Asia Pacific,Gen Y (80 – 2000s),280,20,108,1509,48,AttackTheTrack,Beyond Wheels
Japan,Brake Pad,NAO 31XST,Online,Female,1305,Mobile,Direct,Facebook,HomePage,430,178,Edge,Positive,4,Europe,Boomer; GenX; GenY; GenZ,265,45,118,1332,22,RaceTrack,Beyond Wheels
Japan,Alloy Wheel,WHEEL FORGED 12.25 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Fem; Male,952,Mobile,Direct,Twitter,HomePage,593,188,Edge,Neutral,5,Asia Pacific,Gen X (60 – 80s),368,29,188,637,54,ShadesOfSteel,Wheels of Steel
Japan,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 10.15 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Fem; Male,1294,Tablet,Facebook,Forum,Shipping Details,489,182,Edge,Neutral,3,South America,Boomer; GenX; GenY; GenZ,412,37,127,1344,98,BeatMySteel,Wheels of Steel
Japan,Helmet,Cruiser WRX,Online,Fem; Male,543,Mobile,Yahoo,Blogs,HomePage,568,177,Edge,Neutral,3,Europe,Gen Y (80 – 2000s),492,34,177,1144,48,EmergencyBraking,Hit the Track
Germany,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 12.25 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Fem; Male,1271,Desktop,Google,Twitter,Contact Us,532,171,Safari,Positive,5,Europe,Gen Z (2000s - now),443,27,171,1664,94,DancingWithTires,Racer Club
Japan,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 12.25 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Female,558,Desktop,Facebook,Blogs,HomePage,582,196,Edge,Negative,4,Asia Pacific,Baby Boomers (45 – 60s),414,37,196,1980,25,HulkHelmet,Racer Club
Japan,Alloy Wheel,WHEEL SUPERCHROME 10.15 X 23.02 285 PCD 26 BOLT 10 STUD,Online,Male,752,Desktop,Facebook,Facebook,HomePage,448,106,Edge,Positive,4,Asia Pacific,Gen X (60 – 80s),270,48,106,1943,30,LetsRace,Hit the Track
Japan,Sunglasses,PlayMax Field,Online,Fem; Male,1279,Tablet,Yahoo,Twitter,Products,490,82,Edge,Positive,2,Asia Pacific,Gen Y (80 – 2000s),282,24,82,1214,86,BeatMySteel,Get Sporty
Japan,Alloy Wheel,WHEEL SUPERCHROME 12.25 X 23.02 285 PCD 106 INSET 10 STUD,Online,Female,660,Mobile,Direct,Blogs,Contact Us,455,200,Edge,Neutral,6,Asia Pacific,Boomer; GenX; GenY; GenZ,395,32,184,1329,36,TealNoFeel,Hit the Track
Japan,Helmet,Warrior Hulk,Online,Other,796,Desktop,Bing,Forum,HomePage,521,138,Edge,Neutral,5,Europe,Baby Boomers (45 – 60s),287,17,138,681,42,Sunglasses,Hit the Track
Germany,Alloy Wheel,LUG NUT FOR WHEELS M24 X 1.5 32 MM HEX CAST STEEL.,Online,Fem; Male,1263,Mobile,Direct,Twitter,Contact Us,452,68,Safari,Positive,5,Europe,Baby Boomers (45 – 60s),418,48,68,1568,26,RaceCar,Fun with Colors
Japan,Alloy Wheel,SLEEVE NUT M22 X 1.5 MM 32MM HEX CAST STEEL SPINNER USE,Online,Female,590,Mobile,Others,Facebook,HomePage,500,190,Edge,Neutral,4,Asia Pacific,Gen Y (80 – 2000s),266,15,190,1012,37,HotRide,Hit the Track
Germany,Helmet,Air Flow Shark,Online,Fem; Male,1273,Tablet,Yahoo,Facebook,HomePage,500,133,Safari,Negative,5,Europe,Boomer; GenX; GenY; GenZ,289,18,163,968,67,RubberToTheRoad,Hit the Track
Japan,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 12.25 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Fem; Male,897,Mobile,Facebook,Blogs,HomePage,427,162,Edge,Positive,3,Asia Pacific,Gen X (60 – 80s),439,28,162,700,45,DazzleSpin,Wheels of Steel
Japan,Alloy Wheel,SLEEVE NUT M22 X 1.5 MM 32MM HEX CAST STEEL SPINNER USE,Online,Fem; Male,566,Tablet,Google,Facebook,Shipping Details,504,113,Edge,Positive,6,South America,Boomer; GenX; GenY; GenZ,286,41,109,1239,81,Race,Wheels That Matter
Japan,Sunglasses,NovaVision Track,Online,Female,903,Mobile,Others,Twitter,Products,539,93,Edge,Negative,3,Europe,Baby Boomers (45 – 60s),242,34,93,700,38,Extravagant,Racer Club
Germany,Brake Pad,XTR Semi Metallic 33NRT,Online,Fem; Male,1250,Desktop,Bing,Forum,Products,588,156,Safari,Negative,2,Europe,Gen Z (2000s - now),305,23,156,619,45,RaceCar,Hit the Track
Japan,Spoiler,GTS Style Carbon Fiber Rear Trunk Spoiler,Online,Female,579,Mobile,Google,Facebook,HomePage,500,197,Edge,Positive,4,Asia Pacific,Gen Z (2000s - now),231,34,197,1882,38,ShadesOfSteel,Hit the Track
Germany,Sunglasses,Sportax RADR,Online,Female,773,Mobile,Bing,Twitter,Contact Us,570,171,Safari,Negative,2,Europe,Gen X (60 – 80s),410,38,171,1339,40,StoneAge,Hit the Track
Japan,Sunglasses,Sportax Path,Online,Fem; Male,1264,Tablet,Facebook,Blogs,Products,565,165,Edge,Neutral,1,Asia Pacific,Gen Z (2000s - now),322,35,165,1401,28,RaceTrack,Hit the Track
Japan,Hat,Trapper Hat,Online,Fem; Male,1258,Tablet,Facebook,Forum,Shipping Details,428,150,Edge,Neutral,7,South America,Boomer; GenX; GenY; GenZ,289,26,107,671,42,RainbowRocks,Beyond Wheels
Japan,Alloy Wheel,WHEEL INSIDE POLISH 10.15 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Fem; Male,1252,Tablet,Facebook,Blogs,HomePage,430,178,Edge,Positive,4,Europe,Boomer; GenX; GenY; GenZ,265,45,118,737,61,Racing,Wheels of Steel
Germany,Helmet,Carbon XTR,Online,Female,1298,Desktop,Bing,Forum,Products,430,99,Safari,Positive,5,Europe,Gen Y (80 – 2000s),224,14,99,1464,22,ChromeRims,Racer Club
Japan,Hat,Trapper Hat,Online,Fem; Male,1300,Tablet,Facebook,Blogs,Contact Us,467,144,Edge,Neutral,8,Asia Pacific,Boomer; GenX; GenY; GenZ,354,42,166,1113,37,BoringBeige,Get Sporty
Germany,Hat,Fedora,Online,Male,1253,Desktop,Google,Facebook,HomePage,448,162,Safari,Positive,5,Europe,Boomer; GenX; GenY; GenZ,361,49,115,1081,29,RainbowRocks,Fun with Colors
Japan,Spoiler,GTC Carbon Fiber Spoiler,Online,Female,733,Tablet,Bing,Forum,HomePage,410,101,Edge,Positive,3,South America,Gen Y (80 – 2000s),413,48,101,1802,28,Anytime,Hit the Track
Japan,Helmet,Racetrack CXTR 300,Online,Fem; Male,1262,Desktop,Bing,Forum,Products,519,190,Edge,Positive,4,North & Central America,Boomer; GenX; GenY; GenZ,299,34,81,1435,26,HotRide,Racer Club
Japan,Sunglasses,Sportax RADR,Online,Fem; Male,561,Mobile,Direct,Forum,HomePage,448,106,Edge,Positive,4,Asia Pacific,Gen X (60 – 80s),270,48,106,1323,85,EmergencyBraking,Racer Club
Germany,Helmet,Carbon XTR,Online,Female,563,Desktop,Direct,Blogs,HomePage,518,72,Safari,Positive,4,Europe,Gen Y (80 – 2000s),393,12,72,1418,42,DancingWithTires,Hit the Track
Japan,Hat,Snapback,Online,Fem; Male,1270,Tablet,Facebook,Forum,Products,439,113,Edge,Positive,8,North & Central America,Boomer; GenX; GenY; GenZ,422,41,123,978,85,SportsCar,Beyond Wheels
Germany,Sunglasses,Sportax Path,Online,Fem; Male,1293,Mobile,Direct,Facebook,HomePage,424,124,Safari,Neutral,5,Europe,Boomer; GenX; GenY; GenZ,276,21,128,1688,77,Formula1,Beyond Wheels
Japan,Helmet,Racetrack CXTR 300,Online,Male,855,Mobile,Google,Twitter,HomePage,458,117,Edge,Neutral,3,South America,Gen X (60 – 80s),418,49,117,1566,32,HulkHelmet,Racer Club
Japan,Sunglasses,Shark Track,Online,Female,898,Desktop,Others,Blogs,Products,498,159,Edge,Neutral,3,North & Central America,Gen X (60 – 80s),480,47,159,757,42,SportsConvertible,Racer Club
Japan,Spoiler,GTC Carbon Fiber Spoiler,Online,Fem; Male,1302,Mobile,Others,Forum,HomePage,593,188,Edge,Neutral,5,Asia Pacific,Gen X (60 – 80s),368,29,188,683,47,RaceCar,Wheels of Steel
Germany,Brake Pad,XTR Semi Metallic 33NRT,Online,Female,762,Desktop,Google,Forum,Contact Us,516,129,Safari,Positive,3,Asia Pacific,Boomer; GenX; GenY; GenZ,259,32,199,1984,28,EmergencyBraking,Wheels That Matter
Germany,Alloy Wheel,WHEEL ADVANCED COMPOSITE 17.5 X 6.75 225 PCD 26 BOLT 10 STUD,Online,Fem; Male,1303,Tablet,Yahoo,Twitter,Shipping Details,439,153,Safari,Positive,8,South America,Boomer; GenX; GenY; GenZ,208,37,179,1084,36,DazzleSpin,Racer Club
Germany,Alloy Wheel,SLEEVE NUT M22 X 1.5 MM 32MM HEX CAST STEEL SPINNER USE,Online,Fem; Male,1258,Tablet,Facebook,Forum,Products,574,122,Safari,Neutral,8,North & Central America,Boomer; GenX; GenY; GenZ,324,10,111,1435,58,OffRoad,Fun with Colors
Japan,Alloy Wheel,WHEEL FORGED 17.5 X 6.75 225 PCD 26 BOLT 10 STUD,Online,Female,787,Mobile,Others,Twitter,HomePage,430,146,Edge,Neutral,1,South America,Baby Boomers (45 – 60s),266,39,146,1940,23,RubberToTheRoad,Get Sporty
Japan,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 10.15 X 23.02 285 PCD 26 10 STUD,Online,Male,526,Mobile,Bing,Facebook,Products,415,193,Edge,Neutral,4,North & Central America,Gen Z (2000s - now),201,12,193,1752,21,NeedForSpeed,Racer Club
Japan,Hat,Trilby,Online,Fem; Male,1254,Mobile,Others,Forum,Products,490,82,Edge,Positive,2,Asia Pacific,Gen Y (80 – 2000s),282,24,82,1906,39,GoCart,Get Sporty
Germany,Brake Pad,XTR Semi Metallic 33NRT,Online,Male,756,Tablet,Yahoo,Twitter,Products,428,156,Safari,Neutral,4,Asia Pacific,Baby Boomers (45 – 60s),323,31,156,1350,35,Premium,Racer Club
Germany,Spoiler,Front?Spoiler,Online,Female,534,Tablet,Others,Twitter,Contact Us,450,130,Safari,Negative,2,South America,Baby Boomers (45 – 60s),287,14,130,1370,23,Formula1,Hit the Track
Germany,Alloy Wheel,WHEEL FORGED 12.25 x 23.02 285 PCD 26 BOLT 10 STUD,Online,Male,753,Mobile,Direct,Twitter,Contact Us,585,94,Safari,Negative,3,North & Central America,Gen Z (2000s - now),481,49,94,1332,21,OffRoadTires,Get Sporty
Japan,Helmet,Carbon XTR,Online,Fem; Male,1271,Desktop,Google,Twitter,Shipping Details,489,182,Edge,Neutral,3,South America,Boomer; GenX; GenY; GenZ,412,37,127,1196,94,FavoritePassTime,Racer Club
Japan,Spoiler,GTC Carbon Fiber Spoiler,Online,Female,685,Mobile,Direct,Forum,HomePage,575,105,Edge,Positive,4,Asia Pacific,Gen Y (80 – 2000s),365,45,105,1654,30,OffRoad,Wheels That Matter
Japan,Alloy Wheel,WHEEL SUPERCHROME 12.25 X 23.02 285 PCD 106 INSET 10 STUD,Online,Fem; Male,1273,Tablet,Yahoo,Facebook,HomePage,427,162,Edge,Positive,3,Asia Pacific,Gen X (60 – 80s),439,28,162,1018,50,SportsCar,Racer Club
Germany,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 12.25 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Male,764,Tablet,Bing,Forum,Contact Us,580,169,Safari,Neutral,6,Asia Pacific,Boomer; GenX; GenY; GenZ,452,49,133,1760,27,RedHotRuby,Fun with Colors
Germany,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 12.25 X 23.02.335 PCD 32 BOLT 10 STUD,Online,Male,602,Tablet,Bing,Blogs,Products,516,130,Safari,Neutral,1,South America,Gen Z (2000s - now),396,16,130,1761,28,GorgeousMatte,Wheels of Steel
Germany,Alloy Wheel,WHEEL FORGED 19.5 X 7.5 275 PCD 26 BOLT 8 STUD,Online,Male,937,Mobile,Others,Forum,Shipping Details,552,185,Safari,Positive,3,North & Central America,Gen Y (80 – 2000s),212,17,185,265,43,BeatMySteel,Hit the Track
Japan,Sunglasses,SportBand Flak RADR ,Online,Female,1298,Desktop,Bing,Forum,Contact Us,455,200,Edge,Neutral,6,Asia Pacific,Boomer; GenX; GenY; GenZ,395,32,184,817,45,BinoTheDino,Hit the Track
Japan,Helmet,Racetrack CXTR 300,Online,Male,617,Mobile,Facebook,Forum,HomePage,439,67,Edge,Positive,2,Asia Pacific,Gen Y (80 – 2000s),453,21,67,577,43,BoringBeige,Hit the Track
Japan,Spoiler,Roof?Spoiler,Online,Other,1269,Mobile,Direct,Facebook,Products,565,165,Edge,Neutral,1,Asia Pacific,Gen Z (2000s - now),322,35,165,713,36,RaceCar,Hit the Track
Brazil,Alloy Wheel,WHEEL CARBON FIBER 10.15 X 23.02 285 PCD 26 BOLT 10 STUD,Online,Other,792,Mobile,Yahoo,Facebook,Products,500,100,Chrome,Negative,4,South America,Gen Z (2000s - now),497,15,161,417,40,BeatMySteel,Wheels of Steel
Germany,Spoiler,GTC Carbon Fiber Spoiler,Online,Fem; Male,1263,Mobile,Direct,Twitter,Shipping Details,588,174,Safari,Negative,5,South America,Boomer; GenX; GenY; GenZ,248,44,181,1774,94,GettingTraction,Hit the Track
Germany,Sunglasses,NovaVision Track,Online,Female,564,Mobile,Direct,Twitter,Contact Us,555,143,Safari,Positive,2,North & Central America,Gen X (60 – 80s),232,50,143,968,25,TitaniumWheel,Hit the Track
Germany,Alloy Wheel,WHEEL FORGED 10.15 X 23.02.335 PCD 26 BOLT 10 STUD,Online,Male,788,Tablet,Others,Facebook,Products,428,156,Safari,Neutral,4,Asia Pacific,Baby Boomers (45 – 60s),323,31,156,748,45,AlloyWheel,Wheels of Steel
Germany,Spoiler,GTC Carbon Fiber Spoiler,Online,Female,661,Mobile,Google,Forum,Shipping Details,588,174,Safari,Negative,5,South America,Boomer; GenX; GenY; GenZ,248,44,181,593,38,NeedForSpeed,Get Sporty
Japan,Hat,Trilby,Online,Male,640,Mobile,Bing,Facebook,HomePage,410,101,Edge,Positive,3,South America,Gen Y (80 – 2000s),413,48,101,1027,50,Funky,Racer Club
Brazil,Helmet,Air Flow Shark,Online,Male,1253,Desktop,Google,Facebook,Shipping Details,410,148,Chrome,Positive,8,South America,Boomer; GenX; GenY; GenZ,470,47,137,1333,81,UltraLux,Hit the Track
Germany,Brake Pad,Low Metallic NAO 33XST,Online,Fem; Male,1283,Desktop,Google,Twitter,Shipping Details,499,172,Safari,Negative,3,South America,Boomer; GenX; GenY; GenZ,471,39,198,1701,62,Anytime,Hit the Track
Germany,Alloy Wheel,WHEEL ADVANCED COMPOSITE 12.25 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Fem; Male,1303,Tablet,Yahoo,Twitter,Shipping Details,439,153,Safari,Positive,8,South America,Boomer; GenX; GenY; GenZ,208,37,179,1865,36,Formula1,Wheels That Matter
Germany,Brake Pad,Ceramic NTC,Online,Fem; Male,1268,Desktop,Bing,Blogs,Contact Us,580,169,Safari,Neutral,6,Asia Pacific,Boomer; GenX; GenY; GenZ,452,49,133,813,54,NeedForSpeed,Racer Club
Germany,Alloy Wheel,WHEEL SUPERCHROME 10.15 X 23.02 285 PCD 26 BOLT 10 STUD,Online,Female,916,Mobile,Bing,Forum,Shipping Details,499,172,Safari,Negative,3,South America,Boomer; GenX; GenY; GenZ,471,39,198,1859,27,HotRide,Wheels of Steel
Germany,Helmet,Warrior Hulk,Online,Fem; Male,1247,Desktop,Google,Twitter,Shipping Details,405,137,Safari,Negative,5,Europe,Gen Y (80 – 2000s),463,41,137,1358,25,MetalWheel,Racer Club
Brazil,Hat,Trilby,Online,Fem; Male,1258,Tablet,Facebook,Forum,Products,505,71,Chrome,Neutral,4,Asia Pacific,Gen X (60 – 80s),390,48,71,979,26,Anytime,Racer Club
Germany,Alloy Wheel,WHEEL FORGED 10.15 X 23.02.335 PCD 26 BOLT 10 STUD,Online,Female,1298,Desktop,Bing,Forum,Products,498,139,Safari,Neutral,8,North & Central America,Boomer; GenX; GenY; GenZ,284,31,96,1589,28,NeedForSpeed,Wheels That Matter
Germany,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 10.15 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Female,534,Tablet,Others,Twitter,Contact Us,450,130,Safari,Negative,2,South America,Baby Boomers (45 – 60s),287,14,130,550,23,Premium,Wheels of Steel
Germany,Sunglasses,Sportax Path,Online,Fem; Male,972,Mobile,Bing,Facebook,Shipping Details,439,153,Safari,Positive,8,South America,Boomer; GenX; GenY; GenZ,208,37,179,143,25,GorgeousGlares,Hit the Track
Germany,Hat,Trilby,Online,Other,878,Desktop,Google,Twitter,Products,498,139,Safari,Neutral,8,North & Central America,Boomer; GenX; GenY; GenZ,284,31,96,611,42,Race,Racer Club
Germany,Sunglasses,Sportax RADR,Online,Female,576,Tablet,Others,Blogs,Contact Us,415,182,Safari,Positive,3,Europe,Gen Z (2000s - now),380,50,182,1773,46,SportsCar,Racer Club
Brazil,Brake Pad,Ceramic NTC,Online,Fem; Male,1262,Desktop,Bing,Forum,Products,536,93,Chrome,Negative,2,Asia Pacific,Baby Boomers (45 – 60s),354,42,93,1909,63,FavoritePassTime,Racer Club
Germany,Spinner,SPINNER WHEEL ADVANCED COMPOSITE SPINNER 12.25 x 23.02 285 PCD 26 BOLT 10 STUD,Online,Female,708,Desktop,Facebook,Twitter,Contact Us,519,166,Safari,Positive,2,North & Central America,Gen Z (2000s - now),403,27,166,1269,45,GettingTraction,Racer Club
Germany,Brake Pad,Ceramic NTC,Online,Male,602,Tablet,Bing,Blogs,Products,516,130,Safari,Neutral,1,South America,Gen Z (2000s - now),396,16,130,808,28,LetsRace,Hit the Track
Germany,Brake Pad,Low Metallic NAO 33XST,Online,Fem; Male,1244,Desktop,Bing,Blogs,Contact Us,450,130,Safari,Negative,2,South America,Baby Boomers (45 – 60s),287,14,130,1216,38,GorgeousMatte,Racer Club
