Id,CampaignId,CampaignName,CampaignStartDate,CampaignEndDate,Cost,ROI,LeadGeneration,RevenueTarget,CampaignTactic,Profit,MarketingCost
13,50,Get Sporty,10/25/2018,1/25/2019,1000,1,100,1000,100,-136800,839293.49
56,21,Wheels That Matter,11/24/2018,2/24/2019,1000,1,100,1000,100,-16800,637057.91
1190,11,Wheels of Steel,5/19/2018,8/19/2018,1000,1,100,1000,100,42000,97631
49,105,Hit the track,11/19/2018,2/19/2019,1000,1,100,1000,100,171600,565366.93
367,21,Wheels That Matter,7/3/2018,10/3/2018,1000,1,100,1000,100,9600,51204
2870,11,Wheels of Steel,5/4/2018,8/4/2018,1000,1,100,1000,100,3600,43724
2330,11,Wheels of Steel,5/10/2018,8/10/2018,1000,1,100,1000,100,212400,41208
29,50,Get Sporty,7/28/2018,10/28/2018,1000,1,100,1000,100,-82800,494333.07
19,34,Fun with Colors,7/12/2018,10/12/2018,1000,1,100,1000,100,-110400,463380.76
3853,11,Wheels of Steel,6/18/2018,9/18/2018,1000,1,100,1000,100,96000,64141
590,45,Beyond Wheels,12/22/2018,3/22/2019,1000,1,100,1000,100,117600,48586
73,11,Wheels of Steel,11/13/2018,2/13/2019,1000,1,100,1000,100,-124800,818250.28
2690,11,Wheels of Steel,10/14/2018,1/14/2019,1000,1,100,1000,100,15600,23018
6,50,Get Sporty,6/9/2018,9/9/2018,1000,1,100,1000,100,-82800,643068.35
87,21,Wheels That Matter,10/14/2018,1/14/2019,1000,1,100,1000,100,170400,971926.45
6470,50,Get Sporty,3/28/2018,6/28/2018,1000,1,100,1000,100,10800,29954
30,34,Fun with Colors,9/14/2018,12/14/2018,1000,1,100,1000,100,-31200,716501.06
3170,11,Wheels of Steel,10/14/2018,1/14/2019,1000,1,100,1000,100,-176400,117878
1970,11,Wheels of Steel,5/31/2018,8/31/2018,1000,1,100,1000,100,-48000,103105
1550,11,Wheels of Steel,1/27/2018,4/27/2018,1000,1,100,1000,100,-39600,70839
74,11,Wheels of Steel,2/2/2018,5/2/2018,1000,1,100,1000,100,20400,359375.62
4070,25,Racer Club,8/16/2018,11/16/2018,1000,1,100,1000,100,1200,53992
10430,21,Wheels That Matter,1/9/2018,4/9/2018,1000,1,100,1000,100,268800,43384
3373,105,Hit the track,5/31/2018,8/31/2018,1000,1,100,1000,100,57600,24735
4190,25,Racer Club,4/22/2018,7/22/2018,1000,1,100,1000,100,33600,79492
2330,11,Wheels of Steel,7/14/2018,10/14/2018,1000,1,100,1000,100,57600,41208
100,25,Racer Club,10/22/2018,1/22/2019,1000,1,100,1000,100,0,743829.1
4610,34,Fun with Colors,1/13/2018,4/13/2018,1000,1,100,1000,100,-157200,68527
12,50,Get Sporty,6/12/2018,9/12/2018,1000,1,100,1000,100,-69600,598385.49
71,50,Get Sporty,4/20/2018,7/20/2018,1000,1,100,1000,100,-43200,999886.44
60,50,Get Sporty,1/28/2018,4/28/2018,1000,1,100,1000,100,3600,903219.72
9410,105,Hit the track,3/22/2018,6/22/2018,1000,1,100,1000,100,90000,103598
36,50,Get Sporty,9/22/2018,12/22/2018,1000,1,100,1000,100,34800,244438.45
7,25,Racer Club,1/6/2018,4/6/2018,1000,1,100,1000,100,168000,881446.47
3553,11,Wheels of Steel,10/5/2018,1/5/2019,1000,1,100,1000,100,82800,19720
24,50,Get Sporty,3/22/2018,6/22/2018,1000,1,100,1000,100,8400,444443.22
1430,11,Wheels of Steel,1/11/2018,4/11/2018,1000,1,100,1000,100,-15600,19720
4753,25,Racer Club,7/14/2018,10/14/2018,1000,1,100,1000,100,128400,53992
52,11,Wheels of Steel,9/8/2018,12/8/2018,1000,1,100,1000,100,-39600,549515.34
3830,25,Racer Club,8/11/2018,11/11/2018,1000,1,100,1000,100,-7200,63189
6,11,Wheels of Steel,7/6/2018,10/6/2018,1000,1,100,1000,100,-112800,420700.49
64,25,Racer Club,8/5/2018,11/5/2018,1000,1,100,1000,100,-136800,149685.76
3170,11,Wheels of Steel,11/8/2018,2/8/2019,1000,1,100,1000,100,30000,117878
34,50,Get Sporty,11/13/2018,2/13/2019,1000,1,100,1000,100,-82800,783448.92
4213,11,Wheels of Steel,8/7/2018,11/7/2018,1000,1,100,1000,100,124800,82348
74,25,Racer Club,3/13/2018,6/13/2018,1000,1,100,1000,100,22800,18512.64
6,25,Racer Club,5/15/2018,8/15/2018,1000,1,100,1000,100,14400,946150.51
4250,25,Racer Club,9/4/2018,12/4/2018,1000,1,100,1000,100,124800,36771
73,45,Beyond Wheels,3/15/2018,6/15/2018,1000,1,100,1000,100,-32400,47022
3553,11,Wheels of Steel,5/2/2018,8/2/2018,1000,1,100,1000,100,-69600,19720
2570,11,Wheels of Steel,2/13/2018,5/13/2018,1000,1,100,1000,100,-117600,93891
16,45,Beyond Wheels,9/4/2018,12/4/2018,1000,1,100,1000,100,-22800,413697.84
41,50,Get Sporty,8/26/2018,11/26/2018,1000,1,100,1000,100,-9600,243191.13
68,45,Beyond Wheels,11/24/2018,2/24/2019,1000,1,100,1000,100,91200,408129.17
89,11,Wheels of Steel,8/20/2018,11/20/2018,1000,1,100,1000,100,42000,30843.57
92,50,Get Sporty,6/20/2018,9/20/2018,1000,1,100,1000,100,248400,40710.33
37,11,Wheels of Steel,7/11/2018,10/11/2018,1000,1,100,1000,100,-82800,491209.68
4070,25,Racer Club,8/5/2018,11/5/2018,1000,1,100,1000,100,39600,53992
4250,25,Racer Club,5/25/2018,8/25/2018,1000,1,100,1000,100,62400,36771
9,105,Hit the track,8/9/2018,11/9/2018,1000,1,100,1000,100,285600,860971.97
2030,11,Wheels of Steel,4/2/2018,7/2/2018,1000,1,100,1000,100,0,65722
3433,11,Wheels of Steel,9/30/2018,12/30/2018,1000,1,100,1000,100,-112800,112302
26,11,Wheels of Steel,11/16/2018,2/16/2019,1000,1,100,1000,100,-82800,724362.23
7,25,Racer Club,8/13/2018,11/13/2018,1000,1,100,1000,100,-60000,881446.47
4070,25,Racer Club,1/24/2018,4/24/2018,1000,1,100,1000,100,-7200,53992
98,45,Beyond Wheels,3/24/2018,6/24/2018,1000,1,100,1000,100,-88800,460615.55
80,11,Wheels of Steel,3/25/2018,6/25/2018,1000,1,100,1000,100,-82800,126916.92
4813,25,Racer Club,7/24/2018,10/24/2018,1000,1,100,1000,100,267600,79492
4813,25,Racer Club,5/11/2018,8/11/2018,1000,1,100,1000,100,48000,79492
9290,105,Hit the track,10/28/2018,1/28/2019,1000,1,100,1000,100,-21600,111044
3710,25,Racer Club,12/30/2018,3/30/2019,1000,1,100,1000,100,-80400,44523
2570,11,Wheels of Steel,10/20/2018,1/20/2019,1000,1,100,1000,100,-129600,93891
4153,11,Wheels of Steel,12/21/2018,3/21/2019,1000,1,100,1000,100,124800,22661
3110,11,Wheels of Steel,7/12/2018,10/12/2018,1000,1,100,1000,100,-1200,79934
4813,25,Racer Club,3/28/2018,6/28/2018,1000,1,100,1000,100,80400,79492
2750,11,Wheels of Steel,7/4/2018,10/4/2018,1000,1,100,1000,100,-43200,32776
51,11,Wheels of Steel,4/6/2018,7/6/2018,1000,1,100,1000,100,22800,104359.82
79,11,Wheels of Steel,11/16/2018,2/16/2019,1000,1,100,1000,100,-136800,62565.71
7,25,Racer Club,5/6/2018,8/6/2018,1000,1,100,1000,100,184800,881446.47
62,11,Wheels of Steel,9/20/2018,12/20/2018,1000,1,100,1000,100,-37200,774142.41
100,25,Racer Club,10/12/2018,1/12/2019,1000,1,100,1000,100,90000,743829.1
23,50,Get Sporty,5/20/2018,8/20/2018,1000,1,100,1000,100,37200,146824.24
88,21,Wheels That Matter,7/27/2018,10/27/2018,1000,1,100,1000,100,240000,805159.88
13,11,Wheels of Steel,8/1/2018,11/1/2018,1000,1,100,1000,100,-68400,197017.04
7490,50,Get Sporty,12/15/2018,3/15/2019,1000,1,100,1000,100,90000,26418
4190,25,Racer Club,4/12/2018,7/12/2018,1000,1,100,1000,100,64800,79492
3170,11,Wheels of Steel,3/17/2018,6/17/2018,1000,1,100,1000,100,-97200,117878
64,25,Racer Club,11/12/2018,2/12/2019,1000,1,100,1000,100,169200,149685.76
3853,11,Wheels of Steel,7/10/2018,10/10/2018,1000,1,100,1000,100,171600,64141
9530,105,Hit the track,3/22/2018,6/22/2018,1000,1,100,1000,100,-80400,102680
4190,25,Racer Club,8/28/2018,11/28/2018,1000,1,100,1000,100,39600,79492
1813,50,Get Sporty,11/9/2018,2/9/2019,1000,1,100,1000,100,-51600,24905
6,50,Get Sporty,7/31/2018,10/31/2018,1000,1,100,1000,100,-9600,643068.35
7,25,Racer Club,4/4/2018,7/4/2018,1000,1,100,1000,100,246000,881446.47
4033,11,Wheels of Steel,12/8/2018,3/8/2019,1000,1,100,1000,100,-9600,43724
2930,11,Wheels of Steel,4/2/2018,7/2/2018,1000,1,100,1000,100,-32400,33541
64,11,Wheels of Steel,8/20/2018,11/20/2018,1000,1,100,1000,100,-42000,90321.39
1,21,Wheels That Matter,8/9/2018,11/9/2018,1000,1,100,1000,100,82800,194091.32
4093,11,Wheels of Steel,4/9/2018,7/9/2018,1000,1,100,1000,100,-160800,33541
1033,34,Fun with Colors,7/8/2018,10/8/2018,1000,1,100,1000,100,-22800,118915
31,50,Get Sporty,7/20/2018,10/20/2018,1000,1,100,1000,100,39600,624775.6
8870,105,Hit the track,12/10/2018,3/10/2019,1000,1,100,1000,100,93600,39712
6650,50,Get Sporty,9/8/2018,12/8/2018,1000,1,100,1000,100,57600,24905
2930,11,Wheels of Steel,2/5/2018,5/5/2018,1000,1,100,1000,100,3600,33541
2930,11,Wheels of Steel,8/10/2018,11/10/2018,1000,1,100,1000,100,-129600,33541
1790,11,Wheels of Steel,5/24/2018,8/24/2018,1000,1,100,1000,100,248400,91698
6350,50,Get Sporty,6/18/2018,9/18/2018,1000,1,100,1000,100,48000,37791
4753,25,Racer Club,9/26/2018,12/26/2018,1000,1,100,1000,100,-76800,53992
90,45,Beyond Wheels,4/11/2018,7/11/2018,1000,1,100,1000,100,-70800,553849.31
7,25,Racer Club,6/30/2018,9/30/2018,1000,1,100,1000,100,39600,881446.47
13,50,Get Sporty,1/19/2018,4/19/2018,1000,1,100,1000,100,124800,839293.49
70,34,Fun with Colors,7/31/2018,10/31/2018,1000,1,100,1000,100,171600,708592.56
7,25,Racer Club,10/17/2018,1/17/2019,1000,1,100,1000,100,-160800,881446.47
44,50,Get Sporty,7/22/2018,10/22/2018,1000,1,100,1000,100,-97200,702446.43
6,25,Racer Club,7/25/2018,10/25/2018,1000,1,100,1000,100,1200,946150.51
70,34,Fun with Colors,4/11/2018,7/11/2018,1000,1,100,1000,100,30000,674271.21
3853,11,Wheels of Steel,10/16/2018,1/16/2019,1000,1,100,1000,100,112800,64141
30,105,Hit the track,6/24/2018,9/24/2018,1000,1,100,1000,100,146400,688247.07
7,25,Racer Club,10/26/2018,1/26/2019,1000,1,100,1000,100,3600,881446.47
8090,50,Get Sporty,10/23/2018,1/23/2019,1000,1,100,1000,100,58800,118847
52,11,Wheels of Steel,12/22/2018,3/22/2019,1000,1,100,1000,100,196800,907279.75
4813,25,Racer Club,10/16/2018,1/16/2019,1000,1,100,1000,100,-25200,79492
4753,25,Racer Club,6/1/2018,9/1/2018,1000,1,100,1000,100,82800,53992
48,11,Wheels of Steel,11/6/2018,2/6/2019,1000,1,100,1000,100,254400,786258.4
6,25,Racer Club,4/11/2018,7/11/2018,1000,1,100,1000,100,39600,946150.51
1370,11,Wheels of Steel,10/5/2018,1/5/2019,1000,1,100,1000,100,-157200,17085
63,50,Get Sporty,4/7/2018,7/7/2018,1000,1,100,1000,100,171600,463987.11
650,45,Beyond Wheels,4/30/2018,7/30/2018,1000,1,100,1000,100,171600,103343
6,50,Get Sporty,5/6/2018,8/6/2018,1000,1,100,1000,100,42000,643068.35
4010,25,Racer Club,9/29/2018,12/29/2018,1000,1,100,1000,100,240000,64685
4273,11,Wheels of Steel,7/19/2018,10/19/2018,1000,1,100,1000,100,8400,79934
15,21,Wheels That Matter,5/6/2018,8/6/2018,1000,1,100,1000,100,112800,746719.05
100,25,Racer Club,2/3/2018,5/3/2018,1000,1,100,1000,100,166800,830578.7
307,21,Wheels That Matter,1/31/2018,4/30/2018,1000,1,100,1000,100,168000,98073
94,105,Hit the track,9/9/2018,12/9/2018,1000,1,100,1000,100,224400,965656.23
2173,50,Get Sporty,7/3/2018,10/3/2018,1000,1,100,1000,100,39600,75854
9,11,Wheels of Steel,5/19/2018,8/19/2018,1000,1,100,1000,100,-9600,61461.53
100,25,Racer Club,9/28/2018,12/28/2018,1000,1,100,1000,100,4800,743829.1
5810,50,Get Sporty,4/18/2018,7/18/2018,1000,1,100,1000,100,16800,55913
8030,50,Get Sporty,8/25/2018,11/25/2018,1000,1,100,1000,100,-97200,41956
2653,50,Get Sporty,10/28/2018,1/28/2019,1000,1,100,1000,100,-81600,117351
64,50,Get Sporty,4/20/2018,7/20/2018,1000,1,100,1000,100,-69600,88289.84
55,105,Hit the track,9/25/2018,12/25/2018,1000,1,100,1000,100,1200,75637.66
70,50,Get Sporty,7/10/2018,10/10/2018,1000,1,100,1000,100,42000,912921.82
4753,25,Racer Club,9/29/2018,12/29/2018,1000,1,100,1000,100,-475200,53992
2653,50,Get Sporty,1/22/2018,4/22/2018,1000,1,100,1000,100,-100800,117351
2930,11,Wheels of Steel,6/24/2018,9/24/2018,1000,1,100,1000,100,-82800,33541
470,45,Beyond Wheels,4/11/2018,7/11/2018,1000,1,100,1000,100,-124800,17782
4633,25,Racer Club,7/30/2018,10/30/2018,1000,1,100,1000,100,-80400,44523
79,50,Get Sporty,11/16/2018,2/16/2019,1000,1,100,1000,100,-18000,290715.61
4753,25,Racer Club,5/2/2018,8/2/2018,1000,1,100,1000,100,171600,53992
80,11,Wheels of Steel,3/6/2018,6/6/2018,1000,1,100,1000,100,139200,519663.17
94,25,Racer Club,4/22/2018,7/22/2018,1000,1,100,1000,100,19200,995415.99
7610,50,Get Sporty,3/14/2018,6/14/2018,1000,1,100,1000,100,-9600,45934
4130,25,Racer Club,3/10/2018,6/10/2018,1000,1,100,1000,100,124800,41973
30,105,Hit the track,10/31/2018,1/31/2019,1000,1,100,1000,100,-28800,29612.3
74,25,Racer Club,12/7/2018,3/7/2019,1000,1,100,1000,100,268800,18512.64
2653,50,Get Sporty,4/16/2018,7/16/2018,1000,1,100,1000,100,30000,117351
80,34,Fun with Colors,7/11/2018,10/11/2018,1000,1,100,1000,100,82800,448803.15
1970,11,Wheels of Steel,11/3/2018,2/3/2019,1000,1,100,1000,100,-60000,103105
6,21,Wheels That Matter,5/15/2018,8/15/2018,1000,1,100,1000,100,82800,644238.9
24,50,Get Sporty,8/19/2018,11/19/2018,1000,1,100,1000,100,14400,832533.51
11,25,Racer Club,6/12/2018,9/12/2018,1000,1,100,1000,100,124800,575652.13
84,50,Get Sporty,2/18/2018,5/18/2018,1000,1,100,1000,100,240000,163207.24
100,25,Racer Club,12/17/2018,3/17/2019,1000,1,100,1000,100,64800,743829.1
50,45,Beyond Wheels,9/4/2018,12/4/2018,1000,1,100,1000,100,28800,73372
98,45,Beyond Wheels,4/6/2018,7/6/2018,1000,1,100,1000,100,-69600,460615.55
9950,105,Hit the track,10/12/2018,1/12/2019,1000,1,100,1000,100,-98400,29546
93,11,Wheels of Steel,5/2/2018,8/2/2018,1000,1,100,1000,100,1200,854229.53
74,25,Racer Club,2/6/2018,5/6/2018,1000,1,100,1000,100,42000,18512.64
6,25,Racer Club,11/26/2018,2/26/2019,1000,1,100,1000,100,-153600,946150.51
96,21,Wheels That Matter,2/15/2018,5/15/2018,1000,1,100,1000,100,-9600,995826.55
651,21,Wheels That Matter,5/14/2018,8/14/2018,1000,1,100,1000,100,-117600,26112
11,25,Racer Club,3/26/2018,6/26/2018,1000,1,100,1000,100,-16800,575652.13
8330,50,Get Sporty,3/2/2018,6/2/2018,1000,1,100,1000,100,254400,35088
3433,11,Wheels of Steel,7/12/2018,10/12/2018,1000,1,100,1000,100,-45600,112302
89,11,Wheels of Steel,1/8/2018,4/8/2018,1000,1,100,1000,100,170400,842369.06
6,25,Racer Club,4/25/2018,7/25/2018,1000,1,100,1000,100,171600,946150.51
487,21,Wheels That Matter,7/25/2018,10/25/2018,1000,1,100,1000,100,-163200,53057
8150,50,Get Sporty,2/1/2018,5/1/2018,1000,1,100,1000,100,93600,23120
2593,50,Get Sporty,5/6/2018,8/6/2018,1000,1,100,1000,100,-97200,85918
72,50,Get Sporty,11/8/2018,2/8/2019,1000,1,100,1000,100,202800,375500.78
2930,11,Wheels of Steel,12/14/2018,3/14/2019,1000,1,100,1000,100,33600,33541
6,11,Wheels of Steel,9/7/2018,12/7/2018,1000,1,100,1000,100,-25200,420700.49
4753,25,Racer Club,10/11/2018,1/11/2019,1000,1,100,1000,100,171600,53992
3050,11,Wheels of Steel,4/30/2018,7/30/2018,1000,1,100,1000,100,8400,82348
100,25,Racer Club,3/3/2018,6/3/2018,1000,1,100,1000,100,-8400,743829.1
4753,25,Racer Club,7/13/2018,10/13/2018,1000,1,100,1000,100,224400,53992
85,50,Get Sporty,9/23/2018,12/23/2018,1000,1,100,1000,100,124800,726802.61
9530,105,Hit the track,3/3/2018,6/3/2018,1000,1,100,1000,100,-32400,102680
4753,25,Racer Club,1/23/2018,4/23/2018,1000,1,100,1000,100,-69600,53992
2930,11,Wheels of Steel,7/22/2018,10/22/2018,1000,1,100,1000,100,124800,33541
55,50,Get Sporty,12/15/2018,3/15/2019,1000,1,100,1000,100,128400,46963.04
6,25,Racer Club,5/28/2018,8/28/2018,1000,1,100,1000,100,248400,946150.51
7850,50,Get Sporty,9/4/2018,12/4/2018,1000,1,100,1000,100,-1200,73967
4333,11,Wheels of Steel,6/9/2018,9/9/2018,1000,1,100,1000,100,18000,117878
650,45,Beyond Wheels,11/3/2018,2/3/2019,1000,1,100,1000,100,130800,103343
75,25,Racer Club,5/10/2018,8/10/2018,1000,1,100,1000,100,13200,847137.97
6350,50,Get Sporty,8/10/2018,11/10/2018,1000,1,100,1000,100,28800,37791
36,11,Wheels of Steel,11/14/2018,2/14/2019,1000,1,100,1000,100,38400,62487.36
2630,11,Wheels of Steel,8/28/2018,11/28/2018,1000,1,100,1000,100,16800,78710
81,50,Get Sporty,5/21/2018,8/21/2018,1000,1,100,1000,100,4800,704711.49
3613,11,Wheels of Steel,1/13/2018,4/13/2018,1000,1,100,1000,100,1200,72556
24,50,Get Sporty,7/4/2018,10/4/2018,1000,1,100,1000,100,-158400,444443.22
67,34,Fun with Colors,4/23/2018,7/23/2018,1000,1,100,1000,100,39600,232062.01
6,25,Racer Club,10/27/2018,1/27/2019,1000,1,100,1000,100,-64800,946150.51
8,50,Get Sporty,5/31/2018,8/31/2018,1000,1,100,1000,100,-19200,488241.23
3110,11,Wheels of Steel,9/22/2018,12/22/2018,1000,1,100,1000,100,3600,79934
4093,11,Wheels of Steel,11/2/2018,2/2/2019,1000,1,100,1000,100,-64800,33541
5930,50,Get Sporty,7/27/2018,10/27/2018,1000,1,100,1000,100,240000,117793
4250,25,Racer Club,7/25/2018,10/25/2018,1000,1,100,1000,100,30000,36771
64,25,Racer Club,10/20/2018,1/20/2019,1000,1,100,1000,100,39600,149685.76
2833,50,Get Sporty,7/15/2018,10/15/2018,1000,1,100,1000,100,57600,70924
1010,45,Beyond Wheels,2/8/2018,5/8/2018,1000,1,100,1000,100,-51600,28730
5630,50,Get Sporty,6/30/2018,9/30/2018,1000,1,100,1000,100,186000,104703
6,25,Racer Club,8/15/2018,11/15/2018,1000,1,100,1000,100,68400,946150.51
4130,25,Racer Club,4/19/2018,7/19/2018,1000,1,100,1000,100,10800,41973
3313,105,Hit the track,8/28/2018,11/28/2018,1000,1,100,1000,100,74400,35207
74,50,Get Sporty,4/23/2018,7/23/2018,1000,1,100,1000,100,-3600,387672.01
4213,11,Wheels of Steel,9/8/2018,12/8/2018,1000,1,100,1000,100,-66000,82348
23,50,Get Sporty,11/25/2018,2/25/2019,1000,1,100,1000,100,170400,146824.24
10550,21,Wheels That Matter,4/15/2018,7/15/2018,1000,1,100,1000,100,-55200,35547
44,50,Get Sporty,2/18/2018,5/18/2018,1000,1,100,1000,100,3600,702446.43
37,11,Wheels of Steel,6/20/2018,9/20/2018,1000,1,100,1000,100,-82800,491209.68
3613,11,Wheels of Steel,9/24/2018,12/24/2018,1000,1,100,1000,100,13200,72556
58,25,Racer Club,1/18/2018,4/18/2018,1000,1,100,1000,100,82800,535717.57
2930,11,Wheels of Steel,10/29/2018,1/29/2019,1000,1,100,1000,100,9600,33541
58,25,Racer Club,2/1/2018,5/1/2018,1000,1,100,1000,100,248400,535717.57
3830,25,Racer Club,4/18/2018,7/18/2018,1000,1,100,1000,100,139200,63189
64,25,Racer Club,3/21/2018,6/21/2018,1000,1,100,1000,100,-211200,149685.76
4273,11,Wheels of Steel,10/13/2018,1/13/2019,1000,1,100,1000,100,103200,79934
46,50,Get Sporty,1/27/2018,4/27/2018,1000,1,100,1000,100,-9600,741662.83
37,11,Wheels of Steel,5/6/2018,8/6/2018,1000,1,100,1000,100,3600,491209.68
100,25,Racer Club,8/23/2018,11/23/2018,1000,1,100,1000,100,-18000,743829.1
1670,11,Wheels of Steel,7/6/2018,10/6/2018,1000,1,100,1000,100,130800,72556
64,25,Racer Club,1/3/2018,4/3/2018,1000,1,100,1000,100,-60000,149685.76
7970,50,Get Sporty,5/31/2018,8/31/2018,1000,1,100,1000,100,-37200,85918
65,50,Get Sporty,8/11/2018,11/11/2018,1000,1,100,1000,100,-64800,910090.39
74,25,Racer Club,1/7/2018,4/7/2018,1000,1,100,1000,100,248400,18512.64
68,45,Beyond Wheels,6/19/2018,9/19/2018,1000,1,100,1000,100,39600,408129.17
7670,50,Get Sporty,9/27/2018,12/27/2018,1000,1,100,1000,100,-61200,104822
1873,50,Get Sporty,9/11/2018,12/11/2018,1000,1,100,1000,100,-9600,109480
5930,50,Get Sporty,11/24/2018,2/24/2019,1000,1,100,1000,100,212400,117793
1,11,Wheels of Steel,1/19/2018,4/19/2018,1000,1,100,1000,100,31200,650952.28
100,25,Racer Club,7/31/2018,10/31/2018,1000,1,100,1000,100,-129600,743829.1
6290,50,Get Sporty,1/8/2018,4/8/2018,1000,1,100,1000,100,248400,80019
92,50,Get Sporty,3/13/2018,6/13/2018,1000,1,100,1000,100,-82800,352730.09
75,34,Fun with Colors,8/24/2018,11/24/2018,1000,1,100,1000,100,42000,238583.89
4093,11,Wheels of Steel,12/21/2018,3/21/2019,1000,1,100,1000,100,212400,33541
95,25,Racer Club,3/20/2018,6/20/2018,1000,1,100,1000,100,108000,521479.1
52,11,Wheels of Steel,11/7/2018,2/7/2019,1000,1,100,1000,100,22800,907279.75
83,50,Get Sporty,1/24/2018,4/24/2018,1000,1,100,1000,100,-20400,445401.07
66,11,Wheels of Steel,2/28/2018,5/28/2018,1000,1,100,1000,100,3600,460963.33
51,11,Wheels of Steel,3/10/2018,6/10/2018,1000,1,100,1000,100,42000,624030.44
66,25,Racer Club,1/26/2018,4/26/2018,1000,1,100,1000,100,20400,140315.89
1370,11,Wheels of Steel,4/18/2018,7/18/2018,1000,1,100,1000,100,120000,17085
6,11,Wheels of Steel,9/7/2018,12/7/2018,1000,1,100,1000,100,33600,567411.42
15,25,Racer Club,12/22/2018,3/22/2019,1000,1,100,1000,100,112800,613350.1
23,50,Get Sporty,12/10/2018,3/10/2019,1000,1,100,1000,100,-76800,146824.24
15,25,Racer Club,3/17/2018,6/17/2018,1000,1,100,1000,100,-80400,613350.1
88,105,Hit the track,5/20/2018,8/20/2018,1000,1,100,1000,100,96000,985850.74
19,11,Wheels of Steel,10/3/2018,1/3/2019,1000,1,100,1000,100,91200,227562.86
46,50,Get Sporty,9/20/2018,12/20/2018,1000,1,100,1000,100,33600,991862.39
4213,11,Wheels of Steel,2/25/2018,5/25/2018,1000,1,100,1000,100,1200,82348
4753,25,Racer Club,12/6/2018,3/6/2019,1000,1,100,1000,100,63600,53992
6,25,Racer Club,7/16/2018,10/16/2018,1000,1,100,1000,100,122400,946150.51
3613,11,Wheels of Steel,8/20/2018,11/20/2018,1000,1,100,1000,100,-82800,72556
87,21,Wheels That Matter,4/27/2018,7/27/2018,1000,1,100,1000,100,57600,971926.45
7070,50,Get Sporty,7/25/2018,10/25/2018,1000,1,100,1000,100,-91200,90185
1213,50,Get Sporty,10/6/2018,1/6/2019,1000,1,100,1000,100,19200,73185
4753,25,Racer Club,6/12/2018,9/12/2018,1000,1,100,1000,100,49200,53992
4753,25,Racer Club,4/12/2018,7/12/2018,1000,1,100,1000,100,96000,53992
4753,25,Racer Club,8/3/2018,11/3/2018,1000,1,100,1000,100,-33600,53992
86,50,Get Sporty,9/1/2018,12/1/2018,1000,1,100,1000,100,30000,313569.1
64,25,Racer Club,5/6/2018,8/6/2018,1000,1,100,1000,100,277200,149685.76
84,50,Get Sporty,7/27/2018,10/27/2018,1000,1,100,1000,100,212400,286379.31
60,21,Wheels That Matter,9/14/2018,12/14/2018,1000,1,100,1000,100,124800,74664.56
3350,25,Racer Club,3/17/2018,6/17/2018,1000,1,100,1000,100,0,98974
79,11,Wheels of Steel,7/31/2018,10/31/2018,1000,1,100,1000,100,124800,62565.71
67,50,Get Sporty,4/8/2018,7/8/2018,1000,1,100,1000,100,108000,587707.65
58,50,Get Sporty,11/30/2018,2/28/2019,1000,1,100,1000,100,15600,18062.5
7,25,Racer Club,7/29/2018,10/29/2018,1000,1,100,1000,100,93600,881446.47
15,25,Racer Club,9/16/2018,12/16/2018,1000,1,100,1000,100,-62400,613350.1
2030,11,Wheels of Steel,7/18/2018,10/18/2018,1000,1,100,1000,100,-48000,65722
2653,50,Get Sporty,11/30/2018,2/28/2019,1000,1,100,1000,100,139200,117351
4813,25,Racer Club,6/4/2018,9/4/2018,1000,1,100,1000,100,124800,79492
3553,11,Wheels of Steel,3/18/2018,6/18/2018,1000,1,100,1000,100,16800,19720
4813,25,Racer Club,5/27/2018,8/27/2018,1000,1,100,1000,100,124800,79492
13,21,Wheels That Matter,10/14/2018,1/14/2019,1000,1,100,1000,100,-1200,61311.1
673,34,Fun with Colors,8/2/2018,11/2/2018,1000,1,100,1000,100,-12000,114716
64,50,Get Sporty,2/17/2018,5/17/2018,1000,1,100,1000,100,32400,88289.84
27,11,Wheels of Steel,4/4/2018,7/4/2018,1000,1,100,1000,100,-69600,442795.76
3110,11,Wheels of Steel,12/26/2018,3/26/2019,1000,1,100,1000,100,24000,79934
9,105,Hit the track,12/18/2018,3/18/2019,1000,1,100,1000,100,19200,860971.97
2690,11,Wheels of Steel,11/18/2018,2/18/2019,1000,1,100,1000,100,-43200,23018
